😀	gülen yüz, gülme, lol, neşeli, sırıtan yüz, yüz
🧸	dolgu, oyun, oyuncak, oyuncak ayı, pelüş
♠️	iskambil, kart, maça, pik
♥️	iskambil, kart, kupa, kör
♦️	iskambil, karo, kart
♣️	iskambil, kart, sinek, trefl
♟️	harcanabilir, kullanılma, piyon, satranç
🃏	iskambil kartı, joker, kart
🀄️	Ejderha, Kızıl Ejder, kızıl ejder mahjong taşı, mahjong, taş
🎴	hanafuda, kart, kağıt oyunu, oyun, çiçek, çiçekli kart, çiçekli oyun kağıtları
🎭️	eğlence, performans, performans sanatı, sahne sanatları, sanat
🖼️	müze, resim, resimli çerçeve, sanat, yağlı boya, çerçeve
🎨	boya, boya paleti, palet, sanat, sanatçı, sanatçı paleti
🧵	dikiş, iplik, iğne, makara
🧶	iplik yumağı, kroşe, top, yumak
👓️	giyim, gözlük
🕶️	göz, gözlük, güneş gözlüğü, kara
🥽	göz koruması, kaynak, koruyucu gözlük, yüzme
🥼	bilim insanı, deney, doktor, laboratuvar önlüğü
🦺	acil durum, güvenlik, güvenlik yeleği, yelek
👔	giyim, kravat
👕	giyim, gömlek, tişört
👖	blucin, blue jean, giyim, kot, pantolon
🧣	atkı, yaka
🧤	el, eldiven
🧥	kaban
🧦	çorap
👗	elbise, giyim, tek parça
👘	elbise, giyim, kimono
🥻	elbise, giysi, sari
🩱	mayo, tek parça mayo
🩲	alt, mayo, slip, slip mayo, tek parça
🩳	alt, mayo, şort
👙	bikini, deniz giysisi, giyim
👚	giyim, giysiler, kadın giysisi
👛	bozuk para, bozuk para çantası, cüzdan, giyim
👜	el çantası, giyim, çanta
👝	giyim, para kesesi, çanta
🛍️	alışveriş, alışveriş çantası, otel, çanta
🎒	okul, okul sırt çantası, okul çantası, sırt çantası
👞	ayakkabı, erkek ayakkabısı, giyim
👟	ayakkabı, bez ayakkabı, giyim, koşu ayakkabısı
🥾	bot, kamp, sırt çantası, yürüyüş, yürüyüş botu
🥿	babet, düz ayakkabı, terlik, topuksuz
👠	ayakkabı, giyim, yüksek topuklu ayakkabı
👡	giyim, kadın, kadın sandaleti, sandalet
🩰	bale, bale ayakkabıları, dans
👢	bot, giyim, kadın, kadın botu
👑	giyim, taç
👒	giyim, kadın şapkası, şapka
🎩	eğlence, silindir şapka, şapka
🎓️	kep, kutlama, mezuniyet, mezuniyet kepi
🧢	beyzbol şapkası, siperli şapka
⛑️	haç, kask, yardım, yardım ekibi kaskı, yüz, şapka
📿	boncuk, din, dua, giyim, kolye, tesbih, tespih
💄	kozmetik, makyaj, ruj
💍	romantizm, tek taş, yüzük
💎	elmas, mücevher, mücevher taşı, romantizm
🔇	iptal işaretli hoparlör, lütfen sessiz olun, ses kapalı, sessiz olun
🔈️	kısık ses, ses düzeyi
🔉	düşük, düşük ses, düşük sesli hoparlör, ses açık
🔊	yüksek, yüksek ses, yüksek sesli hoparlör
📢	halka hitap, hoparlör, iletişim, megafon
📣	iletişim, karşılama, megafon
📯	klakson, posta, posta klaksonu
🔔	kilise, zil, çan
🔕	iptal işaretli çan, ses yok, çan, üzeri çizili zil
🎼	müzik, partisyon, sol anahtarı
🎵	müzik, müzik notası, nota
🎶	müzik, müzik notaları, nota, notalar
🎙️	mikrofon, müzik, stüdyo, stüdyo mikrofonu
🎚️	ayar çubuğu, ayarlama çubuğu, kol, müzik
🎛️	düğme, kontrol, kontrol düğmeleri, müzik
🎤	Karaoke, eğlence, mikrofon
🎧️	eğlence, kulaklık
📻️	radyo, video
🎷	alet, müzik, müzik aleti, saksafon
🎸	alet, gitar, müzik, müzik aleti
🎹	alet, klavye, müzik, müzik aleti, müzik klavyesi
🎺	alet, müzik, müzik aleti, trompet
🎻	alet, keman, müzik, müzik aleti
🪕	banjo, müzik, yaylı
🥁	davul, müzik, tokmak
📱	cep telefonu, mobil telefon, telefon
📲	mobil telefon, ok işaretli cep telefonu, telefon, çağrı yapmak
☎️	telefon
📞	ahize, alıcı, telefon
📟️	iletişim, çağrı cihazı
📠	faks makinesi, iletişim
🔋	pil
🔌	elektrik, elektrik fişi
💻️	bilgisayar, dizüstü bilgisayar, kişisel
🖥️	bilgisayar, masaüstü, masaüstü bilgisayar
🖨️	bilgisayar, yazıcı
⌨️	bilgisayar, klavye
🖱️	bilgisayar, bilgisayar faresi, düğme, fare
🖲️	bilgisayar, iz topu
💽	disk, mini disk
💾	disket, floppy
💿️	CD, DVD, disk, optik disk
📀	DVD disk, blu-ray, disk, dvd
🧮	abaküs, hesaplama
🎥	eğlence, film, film kamerası, sinema
🎞️	film, film kareleri, film karesi, sinema
📽️	film, film projektörü, projektör, sinema, video
🎬️	eğlence, film, film tahtası, tahta
📺️	televizyon, tv, video
📷️	fotoğraf makinesi, video
📸	flaş, flaşlı fotoğraf makinesi, kamera, video
📹️	kamera, video, video kamera
📼	teyp, video, video kaseti, videokaset
🔍	arama, cam, sola dönük büyüteç, solu gösteren, solu gösteren büyüteç
🔎	arama, cam, sağa dönük büyüteç, sağı gösteren, sağı gösteren büyüteç
🕯️	mum, ışık
💡	ampul, bir fikrim var, elektrik, çizgi roman, ışık
🔦	el feneri, elektrik, ışık
🏮	bar, fener, izakaya, kırmızı, kırmızı kağıt fener, restoran
🪔	diya, diya lamba, lamba, yağ
📔	dekorasyonlu not defteri, kapak, not defteri, süslü not defteri
📕	kapalı kitap, kitap
📖	açık kitap, kitap
📗	kitap, yeşil kitap
📘	kitap, mavi kitap
📙	kitap, turuncu kitap
📚️	kitap, kitaplar
📓	not defteri
📒	not defteri, resmi defter
📃	kenarı kıvrılmış sayfa, kıvrık sayfa, sayfa
📜	kağıt parşömen, parşömen
📄	doküman, sayfa, yüzü yukarıda sayfa, ön yüz, ön yüzü görünen sayfa
📰	gazete, haber, kâğıt
🗞	gazete, haber, kağıt, rulo, rulo gazete
📑	ayraçlar, işaretçi, sayfa ayraçları, sayfa işareti
🔖	işaret, yer işareti
🏷️	etiket
💰️	dolar çantası, para, para torbası, çanta
💴	banknot, döviz, para, yen, yen banknot
💵	banknot, dolar, dolar banknot, döviz, para
💶	avro, banknot, döviz, euro, euro banknot, para
💷	banknot, döviz, para, sterlin, sterlin banknot
💸	banka, banknot, kanatlı para, para, uçan banknot
💳️	kart, kredi, kredi kartı
🧾	defter tutma, kanıt, kayıt, makbuz, muhasebe
💹	grafik, piyasa, yen simgeli artış grafiği, yukarı giden grafik, yukarı yönlü
💱	bozdurma, döviz, kambiyo, para
💲	dolar, dolar işareti, koyu renk dolar işareti, para
✉️	e-mail, e-posta, mektup, zarf
📧	e-posta, ileti, iletişim, mektup, posta
📨	alınan posta, e-posta, gelen, gelen zarf, iletişim, mektup, posta, zarf
📩	e-posta, giden, gönderilen posta, oklu zarf, zarf
📤️	giden, giden kutusu, iletişim, kutu, posta, tepsi
📥️	gelen, gelen kutusu, iletişim, kutu, posta, tepsi
📦️	kutu, paket
📫️	işaret, işareti kaldırılmış posta kutusu, işareti yukarıda kapalı posta kutusu, kapalı, posta
📪️	işaret, işareti aşağıda kapalı posta kutusu, işareti indirilmiş posta kutusu, kapalı, posta
📬️	açık, işaret, işareti kaldırılmış açık posta kutusu, işareti yukarıda açık posta kutusu, posta
📭️	açık, işaret, işareti aşağıda açık posta kutusu, işareti indirilmiş açık posta kutusu, posta
📮	posta, posta kutusu
🗳️	kutu, oy sandığı, sandık
✏️	kurşun kalem
✒️	kalem, siyah uç
🖋️	dolma kalem, kalem
🖊️	kalem, tükenmez kalem
🖌️	boya fırçası, boyama
🖍️	mum, mum boya, pastel, pastel boya
📝	iletişim, not, not defteri
💼	evrak çantası
📁	dosya, dosya klasörü, klasör
📂	açık, açık dosya klasörü, dosya, klasör
🗂️	ayırıcı, dizin, dosya ayırıcı, kart
📅	takvim, tarih
📆	koparmalı takvim, takvim
🗒️	defter, not, spiral, spiral not defteri
🗓️	defter, spiral, spiral takvim, takvim
📇	dizin, kart dizini, rolodeks
📈	artış grafiği, grafik, yukarı yönlü, yükselen grafik
📉	alçalan grafik, aşağı yönlü, grafik, iniş grafiği
📊	grafik, çubuk grafiği
📋️	pano
📌	iğne, raptiye
📍	iğne, raptiye, yuvarlak raptiye
📎	ataş, klips
🖇️	ataş, bağlantı, iç içe geçmiş ataşlar
📏	cetvel, düz cetvel
📐	cetvel, gönye, üçgen
✂️	alet, makas
🗃️	dosya, dosya kutusu, kart, kutu
🗄️	dolap, dosya, dosya dolabı
🗑️	çöp sepeti
🔒️	kapalı kilit, kilit
🔓️	açık, açık kilit, kilidini açma, kilit
🔏	gizlilik, kilit ve kalem, mürekkepli kalem, mürekkepli kalemli kilit
🔐	anahtarlı kapalı kilit, anahtarlı kilit, güvenli
🔑	anahtar, kilit, parola, şifre
🗝️	anahtar, eski, eski anahtar, ipucu, kilit
🔨	araç, çekiç
🪓	ağaç, balta, kesme, kısa balta, yarma
⛏️	alet, kazma, maden
⚒️	alet, kazma, çekiç, çekiç ve kazma
🛠️	alet, ingiliz anahtarı, çekiç, çekiç ve ingiliz anahtarı, çekiç ve somun anahtarı
🗡️	bıçak, hançer, silah
⚔️	kılıç, silah, çapraz, çapraz kılıçlar, çarpı, çatma
🔫	revolver, silah, tabanca
🏹	araç, burç, ok, ok ve yay, okçu, silah, yay
🛡️	kalkan, silah
🔧	araç, ingiliz anahtarı, somun anahtarı
🔩	araç, somun, somun ve vida, vida
⚙️	alet, dişli
🗜️	alet, mengene, sıkıştırma
⚖️	adalet, alet, ağırlık, burç, denge, terazi, ölçek
🦯	erişilebilirlik, görme engelli, görme engelli bastonu
🔗	bağlantı işareti, bağlantılar, iki halka
⛓️	zincir
🧰	alet, alet çantası, sandık, tamirci
🧲	at nalı, manyetik, mıknatıs, çekim
⚗️	alet, damıtıcı, imbik, kimya
🧪	bilim, deney, deney tüpü, kimya, kimyacı, laboratuvar
🧫	bakteri, biyolog, biyoloji, kültür, laboratuvar, petri kabı
🧬	biyolog, dna, evrim, gen, genetik, yaşam
🔬	alet, bilim, mikroskop
🔭	alet, teleskop
📡	anten, iletişim, uydu, uydu anteni, çanak
💉	doktor, ilaç, iğne, şırınga
🩸	ilaç, kan bağışı, kan damlası, âdet
💊	doktor, hap, ilaç
🩹	yapışkanlı bandaj
🩺	doktor, kalp, stetoskop, tıp
🚪	kapı
🛏️	otel, uyuma, yatak
🛋️	kanepe, kanepe ve lamba, lamba, otel
🪑	iskemle, oturma, sandalye
🚽	WC, klozet, tuvalet
🚿	duş, su
🛁	banyo, banyo küveti
🪒	keskin, tıraş, ustura
🧴	güneş kremi, losyon, losyon şişesi, nemlendirici, şampuan
🧷	bebek bezi, punk rock, çengelli iğne
🧹	cadı, süpürge, süpürme, temizlik
🧺	piknik, sepet, çamaşır, çiftçilik
🧻	kağıt havlu, kağıt rulosu, tuvalet kağıdı
🧼	banyo, kalıp, köpük, sabun, sabunluk, temizlik
🧽	emici, gözenekli, sünger, temizlik
🧯	ateş, söndürme, yangın, yangın söndürücü
🛒	alışveriş, alışveriş arabası, araba, pazar arabası
🚬	işaret, sigara, sigara içilebilir, sigara içme
⚰️	cenaze, tabut, ölüm
⚱️	cenaze, kül, kül kavanozu, vazo, ölüm
🗿	Moyai, heykel, moyai heykeli
🏧	ATM işareti, otomatik, vezne
🚮	işaret, çöp kutusu, çöp kutusu işareti, çöpü yerine atın
🚰	içilebilir su, içme suyu, işaret
♿️	erişim, işaret, tekerlekli sandalye, tekerlekli sandalye erişimi, tekerlekli sandalye sembolü, tekerlekli sandalye simgesi
🚹️	erkekler tuvaleti, işaret, tuvalet
🚺️	işaret, kadınlar tuvaleti, tuvalet
🚻	lavabo, tuvalet, wc
🚼️	bebek, bebek alt değiştirme yeri, bebek işareti, bebek teknede
🚾	WC, lavabo, wc
🛂	kontrol, pasaport, pasaport kontrolü
🛃	gümrük
🛄	bagaj, bagaj teslim
🛅	bagaj, bagaj hizmeti, eşya emanet
⚠️	işaret, uyarı, uyarı işareti
🚸	işaret, karşıya geçen çocuklar, karşıya geçiş, çocuklar
⛔️	Girilmez, girilmez, hayır, işaret, yasak
🚫	Girilmez, girmek yasak, işaret
🚳	bisiklet, bisiklet giremez, bisiklet yasak, taşıt
🚭️	duman, sigara içilmez, tütün, yasak
🚯	işaret, çöp atmayın, çöp atmayın işareti, çöp atılmaz
🚱	içilmeyen, içilmeyen su, içilmez, su
🚷	işaret, yaya, yayalar giremez, yayalara yasak
📵	cep telefonu yasak, mobil, telefon, çağrı yapılmaz
🔞	18, 18 yaş altı, 18 yaş altı yasak, 18 yaş altı yasaktır
☢️	nükleer, radyoaktif
☣️	biyolojik tehlike, sembol
⬆️	ana yön, kuzey, ok, yukarı ok, yukarı yönlü ok, yön
↗️	ara yön, kuzey doğu, ok, sağ yukarı ok, yön
➡️	ana yön, doğu, ok, sağ ok, yön
↘️	ara yön, güney doğu, ok, sağ aşağı ok, yön
⬇️	ana yön, aşağı, aşağı ok, aşağı yönlü ok, güney, ok, yön
↙️	ara yön, güney batı, ok, sol aşağı ok, yön
⬅️	ana yön, batı, ok, sol ok, yön
↖️	ara yön, kuzey batı, ok, sol yukarı ok, yön
↕️	ok, yukarı ve aşağı ok
↔️	ok, sol ve sağ ok
↩️	ok, sola kıvrımlı sağ ok
↪️	ok, sağa kıvrımlı sol ok
⤴️	ok, yukarı kıvrımlı sağ ok
⤵️	aşağı, aşağı kıvrımlı sağ ok, ok
🔃	oklar, saat yönünde dikey oklar, saat yönünde dönen oklar, saat yönüne dönen oklar, yeniden yükle işareti
🔄	oklar, saat yönünün tersinde dönen oklar, saat yönünün tersine, saat yönünün tersine dönen oklar
🔙	geri oku, ok, sol geri ok, sol ok
🔚	bitiş oku, ok, sol bitiş oku, sol ok
🔛	açık oku, ok, ünlem, ünlem işareti, ünlem işareti ve okla AÇIK
🔜	Yakında, ok, sağ okla Yakında, yakında işareti
🔝	Yukarı, yukarı, yukarı ok, yukarı okla Yukarı, yukarı oku
🛐	din, ibadethane, tapınma
⚛️	ateist, atom, atom sembolü
🕉️	Hinduizm, din, om
✡️	Davut, Davut yıldızı, Yahudi, din, yıldız
☸️	Budist, darma çemberi, dharma, dharma tekeri, din, çember
☯️	din, tao, taocu, yang, yin, yin yang
✝️	Hristiyan, Latin haçı, din, haç, İsa
☦️	Hristiyan, Ortodoks haçı, din, haç, İsa
☪️	Müslüman, ay yıldız, din, İslam
☮️	barış, barış sembolü
🕎	Yahudi şamdanı, din, menora, mum, şamdan
🔯	altı köşeli, altı köşeli yıldız, fal, fal bakma, yıldız
♈️	burçlar, koç burcu
♉️	boğa burcu, burçlar
♊️	burçlar, ikizler burcu
♋️	burçlar, yengeç burcu
♌️	aslan burcu, burçlar
♍️	başak burcu, burçlar
♎️	burçlar, terazi burcu
♏️	akrep burcu, burçlar
♐️	burçlar, yay burcu
♑️	burçlar, oğlak burcu
♒️	burçlar, kova burcu
♓️	balık burcu, burçlar
⛎	Yılancı, burçlar
🔀	oklar, parça karıştırma düğmesi, çapraz sağ oklar
🔁	oklar, saat yönünde, tekrarlama düğmesi
🔂	1 sayısı, 1 sayısı olan saat yönünde oklar, oklar, saat yönünde, tek parça tekrarlama düğmesi
▶	ok, oynatma, oynatma düğmesi, sağ, üçgen
⏩	ileri sarma düğmesi, ok, sağ, sağa çift ok
⏭	ok, sonraki parça, sonraki parça düğmesi, sonraki sahne, üçgen
⏯	duraklatma, ok, oynatma, oynatma veya duraklatma düğmesi, sağ, üçgen
◀	geri düğmesi, ok, sol, ters, üçgen
⏪	hızlı geri düğmesi, ok, sol, sola çift ok
⏮	ok, son parça düğmesi, önceki parça, önceki sahne, üçgen
🔼	düğme, yukarı düğmesi, yukarı üçgen düğmesi, üçgen
⏫	hızlı yukarı düğmesi, ok, yukarı, yukarı çift ok
🔽	aşağı düğmesi, aşağı üçgen düğmesi, düğme, üçgen
⏬	aşağı, aşağı çift ok, hızlı aşağı düğmesi, ok
⏸️	dikey, duraklatma, duraklatma düğmesi, çift çizgi, çubuk
⏹️	durdur, durdurma düğmesi, kare
⏺️	daire, kayıt, kayıt düğmesi
⏏️	çıkar, çıkarma düğmesi
🎦	eğlence, film işareti, sinema
🔅	düşük, düşük parlaklık, düşük parlaklık işareti, karanlık, parlaklık
🔆	parlak, parlaklık, yüksek parlaklık, yüksek parlaklık işareti
📶	anten, mobil, sinyal, sinyal gücü, telefon, çubuk işaretli anten
📳	cep telefonu, mobil, mod, telefon, titreşim modu
📴	cep telefonu, cep telefonu kapalı, kapalı, mobil, telefon
♀️	bayan, kadın, kadın sembolü
♂️	adam, erkek, erkek sembolü
⚕️	Asklepios, medikal sembol, tıbbi sembol, tıp, tıp sembolü, tıp çalışanı
♾️	evrensel, sonsuz, sonsuzluk, sınırsız
♻️	evrensel, geri dönüşüm, geri dönüşüm simgesi, işaret, koyu renk evrensel geri dönüşüm simgesi
⚜	fleur-de-lis, zambak
🔱	amblem, çıpa, üçlü çatal, üçlü çatal işareti
📛	ad, ad rozeti, rozet
🔰	Japonca, Japonca yeni başlayan sembolü, yeni başlayan, yeşil ve sarı, yeşil ve sarı yaprak
⭕️	kalın kırmızı çember, kalın çember, o, çember
✅	düğme, işaret, onay, onay işareti düğmesi, ✓
☑️	kutu, kutulu, onay, seçili onay işareti, seçilmiş onay kutusu, ✓
✔️	işaret, onay, onay işareti, ✓
✖️	iptal, işaret, x, ×, çarpma, çarpım, çarpım işareti
❌	iptal, işaret, x, ×, çarpma, çarpı, çarpı işareti
❎	kare, x, ×, çarpı işareti düğmesi
➕	+, artı, artı işareti, işaret, matematik
➖	-, eksi, eksi işareti, işaret, matematik, −
➗	bölü, bölü işareti, işaret, matematik, ÷
➰	döngü, dönüş, kıvrık döngü
➿	Japonya, kıvrık döngü, çift kıvrık döngü, ücretsiz numara
〽️	işaret, parça, parça değiştirme işareti
✳️	*, asterisk, sekiz uçlu yıldız, yıldız
✴️	*, sekiz noktalı yıldız, yıldız
❇️	*, parlama
‼️	!, !!, işaret, noktalama, çift ünlem, ünlem
⁉️	!, !?, ?, işaret, noktalama, soru, ünlem, ünlemli soru işareti
❓️	?, işaret, noktalama, soru, soru işareti
❔	?, beyaz soru işareti, işaret, noktalama, soru
❕	!, beyaz ünlem işareti, işaret, noktalama, ünlem
❗️	!, noktalama, ünlem, ünlem işareti
〰️	dalgalı, dalgalı çizgi, uzun ses işareti, çizgi
©️	c, telif hakkı, telif hakkı işareti
®️	r, tescil işareti, tescilli, tescilli işareti
™️	işaret, ticari marka, ticari marka işareti
#⃣	tuş, tuş: #
*⃣	tuş, tuş: *
0⃣	tuş, tuş: 0
1⃣	tuş, tuş: 1
2⃣	tuş, tuş: 2
3⃣	tuş, tuş: 3
4⃣	tuş, tuş: 4
5⃣	tuş, tuş: 5
6⃣	tuş, tuş: 6
7⃣	tuş, tuş: 7
8⃣	tuş, tuş: 8
9⃣	tuş, tuş: 9
🔟	tuş, tuş: 10
🔠	Latin, Latin büyük harfleri, Latin büyük harfleriyle giriş, büyük harf, büyük harfler
🔡	Latin, Latin küçük harfleri, Latin küçük harfleriyle giriş, küçük harf, küçük harfler
🔢	sayı girişi, sayılar
🔣	işaret girişi, işaretler
🔤	ABC, Latin, Latin alfabesi, Latin alfabesiyle giriş, İngilizce
🅰️	A, A düğmesi (kan grubu), A grubu kan, kan, kan grubu, kan grubu A
🆎	AB, AB düğmesi (kan grubu), AB grubu kan, kan, kan grubu, kan grubu AB
🅱️	B, B grubu (kan grubu), B grubu kan, kan, kan grubu, kan grubu B
🆑	CL, CL düğmesi, CL işareti, sil
🆒	COOL düğmesi, harika, hoş, serin, serin işareti
🆓	FREE düğmesi, bedava, bedelsiz, işaret, ücretsiz, ücretsiz işareti
ℹ️	bilgi, i harfi
🆔	ID düğmesi, işaret, kimlik, kimlik işareti
Ⓜ️	daire, daire içinde M harfi, daire içinde m harfi, m
🆕	NEW düğmesi, Yeni işareti, işaret, yeni
🆖	NG düğmesi, NG işareti, işaret, ng
🅾️	0 düğmesi (kan grubu), O, O grubu kan, kan, kan grubu, kan grubu O
🆗	OK düğmesi, OK işareti, tamam, tamam işareti
🅿️	P düğmesi, p düğmesi, park yeri
🆘	SOS, SOS düğmesi, SOS işareti, Yardım, işaret
🆙	UP! düğmesi, YUKARI!, YUKARI! işareti, işaret
🆚	VS düğmesi, işaret, karşılaştırma, karşılaştırma işareti, vs
🈁	Japonca, Japonca "burada" düğmesi
🈂️	Japonca, Japonca "servis ücreti" düğmesi
🈷	Japonca, Japonca "aylık ücret" düğmesi
🈶	Japonca, Japonca "ücretsiz değil" düğmesi
🈯	Japonca, Japonca "rezerve" düğmesi
🉐	Japonca, Japonca "avantaj" düğmesi
🈹	Japonca, Japonca "indirim" düğmesi
🈚	Japonca, Japonca "ücretsiz" düğmesi
🈲	Japonca, Japonca "yasak" düğmesi
🉑	Japonca, Japonca "kabul edilebilir" düğmesi
🈸	Japonca, Japonca "uygulama" düğmesi
🈴	Japonca, Japonca "geçer not" düğmesi
🈳	Japonca, Japonca "yer var" düğmesi
㊗️	Japonca, Japonca "tebrikler" düğmesi, kutlama, sembol, tebrik
㊙️	Japonca, Japonca "sır" düğmesi, sembol, sır
🈺	Japonca, Japonca "hizmete hazır" düğmesi
🈵	Japonca, Japonca "yer yok" düğmesi
🔴	büyük kırmızı çember, kırmızı, kırmızı daire, çember
🟠	daire, turuncu, turuncu daire
🟡	daire, sarı, sarı daire
🟢	daire, yeşil, yeşil daire
🔵	büyük mavi çember, mavi, mavi daire, çember
🟣	daire, mor, mor daire
🟤	daire, kahverengi, kahverengi daire
⚫️	daire, geometri, siyah daire
⚪️	beyaz daire, daire, geometri
🟥	kare, kırmızı, kırmızı kare
