😀	smajlík, tvář, výraz, zubící se obličej, úšklebek
🛺	autorikša, tuk-tuk
🚲️	bicykl, kolo, vozidlo
🛴	koloběžka
🛹	prkno, skateboard, skejt
🚏	autobus, autobusová zastávka, zastávka, zastávka autobusu
🛣️	cesta, dálnice, motorová, silnice
🛤️	koleje, vlak, železnice, železniční trať
🛢️	barel, nafta, ropa, sud
⛽️	benzín, benzínka, benzínová pumpa, nafta, palivo, pumpa, stanice, čerpací
🚨	auto, maják, otáčecí, policejní maják, policie, siréna, světlo, vozidlo
🚥	doprava, signalizace, signál, světelná, světlo, vodorovný semafor
🚦	doprava, signalizace, signál, svislý semafor, světelná, světlo
🛑	jednosměrka, osmiúhelník, stop, zastavit, značka, značka stop, zákaz
🚧	cedule, práce na silnici, stavba, stavební zábrana, značka
⚓️	kotva, loď, zařízení
⛵️	dovolená, jachta, loď, moře, plachetnice, plavidlo
🛶	kánoe, loď, člun
🚤	loď, motorový člun, plavidlo, člun
🛳️	doprava, loď, osobní, plavidlo, trajekt, zaoceánská loď
⛴️	doprava, loď, osobní, plavidlo, přívoz, trajekt, člun
🛥️	loď, motorová jachta, motorová loď, plavidlo, člun
🚢	doprava, loď, osobní, plavidlo
✈️	doprava, letadlo, letoun
🛩️	doprava, letoun, malé letadlo
🛫	check-in, doprava, letadlo, letoun, odbavení, odlet, odlety, vzlet, vzlétající letadlo
🛬	doprava, letadlo, letoun, přistání, přistávající letadlo, přílet, přílety
🪂	padák, paragliding, parašutismus, plachtění, seskok s padákem, závěsné létání
💺	křeslo, místo, sedadlo, sezení
🚁	helikoptéra, letoun, vrtulník
🚟	lanovka, tramvaj, vozidlo, závěsná, železnice
🚠	gondola, horská lanovka, hory, kabel, kabina, vozidlo
🚡	gondola, kabina, kabinka, kabinková, kabinová lanovka, lano, vozidlo
🛰️	družice, kosmos, satelit, vesmír
🚀	kosmos, raketa, vesmír
🛸	UFO, létající talíř
🛎️	hotel, portýr, portýrský zvonek, poslíček, recepce, zvon, zvonek
🧳	balení, cestovní kufr, cestování, zavazadlo
⌛️	minutka, písek, přesýpací hodiny, čas, časomíra, časovač
⏳️	běžící přesýpací hodiny, minutka, písek, čas, časomíra, časovač
⌚️	hodinky, hodiny, náramkové, čas
⏰	budík, buzení, hodiny, vstávání, čas
⏱️	hodiny, stopky, čas, časomíra
⏲️	hodiny, kuchyňské, minutka, čas, časomíra, časovač
🕰️	hodiny, krbové hodiny, čas
🕛️	0, 00, 0:00, 12, 12:00, dvanáct, dvanáct hodin, hodiny, nula, poledne, půlnoc, čas
🕧	0, 0:30, 12, 12:30, 30, dvanáct, hodiny, nula, půl jedné, třicet
🕐️	00, 1, 1:00, hodiny, jedna, jedna hodina, čas
🕜	1, 1:30, 30, hodiny, jedna, půl druhé, třicet
🕑️	00, 2, 2:00, dva, dvě hodiny, hodiny, čas
🕝	2, 2:30, 30, dva, hodiny, půl třetí, třicet
🕒️	00, 3, 3:00, hodiny, tři, tři hodiny, čas
🕞	3, 30, 3:30, hodiny, půl čtvrté, tři, třicet
🕓️	00, 4, 4:00, hodiny, čas, čtyři, čtyři hodiny
🕟	30, 4, 4:30, hodiny, půl páté, třicet, čtyři
🕔️	00, 5, 5:00, hodiny, pět, pět hodin, čas
🕠	30, 5, 5:30, hodiny, pět, půl šesté, třicet
🕕️	00, 6, 6:00, hodiny, čas, šest, šest hodin
🕡	30, 6, 6:30, hodiny, půl sedmé, třicet, šest
🕖️	00, 7, 7:00, hodiny, sedm, sedm hodin, čas
🕢	30, 7, 7:30, hodiny, půl osmé, sedm, třicet
🕗️	00, 8, 8:00, hodiny, osm, osm hodin, čas
🕣	30, 8, 8:30, hodiny, osm, půl deváté, třicet
🕘️	00, 9, 9:00, devět, devět hodin, hodiny, čas
🕤	30, 9, 9:30, devět, hodiny, půl desáté, třicet
🕙️	00, 10, 10:00, deset, deset hodin, hodiny, čas
🕥	10, 10:30, 30, deset, hodiny, půl jedenácté, třicet
🕚️	00, 11, 11:00, hodiny, jedenáct, jedenáct hodin, čas
🕦	11, 11:30, 30, hodiny, jedenáct, půl dvanácté, třicet
🌑	fáze měsíce, měsíc, měsíc v novu, nov, novoluní, nový, tma, vesmír
🌒	dorůstající, dorůstající měsíc po novoluní, dorůstá, fáze měsíce, měsíc, srpek, vesmír
🌓	dorůstající, dorůstá, fáze měsíce, měsíc, měsíc v první čtvrti, vesmír, čtvrť
🌔	dorůstající, dorůstající měsíc před úplňkem, dorůstá, fáze měsíce, měsíc, vesmír
🌕️	fáze měsíce, jasný, měsíc, měsíc v úplňku, vesmír, úplněk
🌖	couvající, couvá, fáze měsíce, měsíc, ubývající, ubývající měsíc po úplňku, ubývá, vesmír
🌗	couvající, couvá, fáze měsíce, měsíc, měsíc v poslední čtvrti, ubývající, ubývá, vesmír, čtvrť
🌘	couvající, couvá, fáze měsíce, měsíc, srpek, ubývající, ubývající měsíc před novoluním, ubývá, vesmír
🌙	měsíc, srpek, srpek měsíce, vesmír
🌚	fáze měsíce, měsíc, měsíc v novu s obličejem, nov, novoluní, nový, smajlík, tma, tvář, vesmír, výraz
🌛	dorůstající, dorůstá, fáze měsíce, měsíc, měsíc v první čtvrti s obličejem, smajlík, tvář, vesmír, výraz, čtvrť
🌜️	couvající, couvá, fáze měsíce, měsíc, měsíc v poslední čtvrti s obličejem, smajlík, tvář, ubývající, ubývá, vesmír, výraz, čtvrť
🌡️	počasí, teplo, teploměr, teplota, teplé
☀️	jasný, paprsky, počasí, slunce, slunečno, vesmír
🌝	fáze měsíce, jasný, měsíc, měsíc v úplňku s obličejem, smajlík, tvář, vesmír, výraz, úplněk
🌞	jasný, počasí, slunce, slunce s obličejem, smajlík, tvář, vesmír, výraz
🪐	planeta s prstencem, saturn
⭐️	bílá hvězda střední velikosti, hvězda
🌟	hvězda, jas, jiskra, záře, zářící, zářící hvězda
🌠	hvězda, kometa, padající, padající hvězda, vesmír
🌌	mléčná dráha, vesmír
☁️	mrak, oblak, počasí
⛅️	mrak, oblak, počasí, slunce, slunce za mrakem
⛈️	blesk, déšť, hrom, mrak, mrak s bleskem a deštěm, oblak, počasí
🌤️	mrak, mráček, oblak, obláček, polojasno, počasí, slunce, slunce za malým mrakem
🌥️	mrak, oblak, počasí, slunce, slunce za velkým mrakem
🌦️	déšť, mrak, oblak, počasí, slunce, slunce za dešťovým mrakem
🌧️	déšť, mrak, mrak s deštěm, oblak, počasí
🌨️	mrak, mrak se sněhem, oblak, počasí, sníh, zima
🌩️	blesk, mrak, mrak s bleskem, oblak, počasí
🌪️	mrak, oblak, počasí, tornádo, vír
🌫️	mlha, mlhavé počasí, mrak, oblak, počasí
🌬️	foukající, foukat, fouká, mrak, oblak, počasí, smajlík, tvář, vane, vanoucí, vánek, vát, vítr, výraz, větrný obličej, větřík
🌀	cyklón, cyklóna, hurikán, počasí, tajfun, twister, závrať
🌈	duha, déšť, počasí
🌂	deštník, déšť, oblečení, počasí, zavřený deštník
☂️	deštník, déšť, oblečení, počasí
☔️	deštník, deštník s kapkami deště, déšť, kapka, oblečení, počasí
⛱️	deštník, déšť, počasí, slunce, slunečník
⚡️	blesk, bzz, elektrický, elektřina, jiskra, napětí, nebezpečí, vysoké napětí, výboj
❄️	počasí, sníh, sněhová vločka, zima
☃️	počasí, sníh, sněhulák, zima
⛄️	počasí, sníh, sněhulák, sněhulák bez sněhu, zima
☄️	kometa, vesmír
🔥	hranice, nástroj, oheň, plamen, plameny, plamínek
💧	kapka, komiks, pot, slza, zima
🌊	oceán, počasí, vlna, voda, vodní vlna
🎃	dýně, dýňová lucerna, halloween, oslava, svátek
🎄	oslava, strom, svátek, svátky, vánoce, vánoční stromeček
🎆	ohňostroj, oslava
🎇	jiskra, ohňostroj, oslava, prskavka
🧨	dynamit, ohňostroj, petarda, výbušnina
✨	*, hvězda, jiskra, jiskry
🎈	balónek, oslava
🎉	konfetovač, oslava, párty, tadá, trubka, vystřelovací konfety
🎊	konfetová koule, konfety, míč, oslava
🎋	japonský, lístek, oslava, strom, strom přání, tanabata, zástava
🎍	bambus, bambusové dekorace, japonský, kadomacu, kadomatsu, oslava, ozdoba, pinie, rostlina, výzdoba
🎎	festival, japonské panenky, japonský, oslava, panenka
🎏	kapr, kapří, koinobori, oslava, ryba, rybí, vlajka
🎐	furin, japonský, oslava, vítr, větrný zvonek, zvon, zvoneček
🎑	cukimi, japonský, měsíc, obřad, oslava, slavnosti měsíce, svátek, tsukimi
🧧	dárek, hongbao, lai see, peníze, červená obálka, štěstí
🎀	mašle, oslava
🎁	balíček, dar, dárek, krabice, oslava, zabalený, zabalený dárek
🎗️	angažovanost, kauza, mašle, oslava, památka, podpora, připomínka, symbol, symbolická stužka
🎟️	lístek, vstupenka, vstupenky
🎫	lístek, vstup, vstupenka
🎖️	armáda, medaile, oslava, vojenská medaile, vyznamenání, řád
🏆️	cena, odměna, trofej, trofejní pohár, vítěz, vítězství
🏅	medaile
🥇	medaile, medaile za 1. místo, místo, první, zlato
🥈	druhé, medaile, medaile za 2. místo, místo, stříbro
🥉	bronz, medaile, medaile za 3. místo, místo, třetí
⚽️	fotbal, fotbalový míč, míč
⚾️	baseballový míček, míč
🥎	míč, rukavice, softball, softballový míček
🏀	basketbal, basketbalový míč, koš, košíkovou, košíková, míč
🏐	hra, míč, volejbalový, volejbalový míč
🏈	americký, fotbal, fotbalová, fotbalový, míč, míč na americký fotbal, šiška
🏉	míč, míč na rugby, rugby, rugbyová, rugbyový, šiška
🎾	míček, raketa, tenis, tenisový, tenisák
🥏	frisbee, frisbíčko, házecí talíř, létající talíř, ultimate
🎳	bowling, bowlingová, hra, koule, kuželka, kuželky
🏏	hra, kriket, míč, pálka
🏑	hokej, hokejka, hra, míč, pozemní hokej
🏒	hokej, hokejka, hra, led, lední hokej, puk
🥍	gól, lakros, lakroska, míč
🏓	hra, míč, ping-pong, pálka, stolní tenis
🏸	badminton, hra, košík, míček, raketa
🥊	box, boxerská rukavice, rukavice, sport
🥋	bojové umění, džudo, judo, karate, kimono, sport, sportovní kimono, taekwon-do, taekwondo
🥅	branka, brána, gól, sport, sportovní branka, síť
⛳️	golf, golfová, jamka, jamka s vlajkou
⛸️	brusle, bruslení, led
🎣	prut, ryba, rybářský prut
🤿	brýle, potápění, potápěčská maska, potápěčské brýle, šnorchl, šnorchlování
🎽	atletika, běh, běžecké tričko, triko, trikot, tričko, šerpa
🎿	lyže, lyžování, sníh
🛷	saně, sáně, sáňky
🥌	curling, curlingový kámen, hra, kámen
🎯	cíl, hra, přesný zásah do terče, střed, středu, terč, trefa, zásah, šipka
🪀	cívka, hračka, jo jo, jo-jo, jojo, kolísání
🪁	let, létání, papírový drak, pouštění, stoupání, vzlétnutí
🎱	8, biliár, billiard, hra, koule, kulečník, kulečníková koule 8, osm, pool
🔮	budoucnost, fantasy, koule, křišťál, křišťálová koule, nástroj, pohádka, předpověď, sklo
🧿	amulet nazar, boncuk, korálek, modré oko, přívěsek, talisman
🎮️	gamepad, hra, ovladač, videohra
🕹️	hra, joystick, ovladač, videohra
🎰	automat, hra, výherní automat
🎲	hra, hrací kostka, kostka, kostky
🧩	dílek, dílky, puzzle, skládačka
🧸	hračka, medvídek, plyšový, plyšák
♠️	barva, hra, karta, piky
♥️	barva, hra, karta, srdce
♦️	barva, hra, karta, kára, káry
♣️	barva, hra, karta, kříž, kříže
♟️	figurka, pión, pěšec, pěšák, šachy
🃏	divoká, hra, karta, karty, žolík
🀄️	hra, madžong, mah-jong, mahjong, červená, červený drak v mahjongu
🎴	hra, hrací karty s květinami, hraní, japonský, karta, květina
🎭️	divadlo, herec, herectví, hra, komedie, maska, múzická umění, tragédie, umění
🖼️	malování, malířství, muzeum, obraz, obraz v rámu, rám, umění
🎨	malování, malíř, malířská paleta, malířství, muzeum, paleta, umění
🧵	cívka nití, jehla, nit, vlákno, šití, špulka
🧶	háčkování, klubko, klubíčko, pletení
👓️	brýle, dioptrie, oblečení, oko, skla
🕶️	brýle, oko, skla, sluneční brýle, tmavé
🥽	ochrana očí, ochranné brýle, plavecké, plavání, svařování, svářečské
🥼	doktor, experiment, laboratorní plášť, lékař, pokus, vědec
🦺	bezpečnost, bezpečnostní vesta, nouze, reflexní, vesta, výstražná
👔	kravata, oblečení
👕	košile, oblečení, triko, tričko
👖	džíny, kalhoty, oblečení
🧣	krk, šála
🧤	ruka, rukavice
🧥	bunda, kabát
🧦	ponožky, punčochy
👗	oblečení, šaty
👘	kimono, oblečení
🥻	oblečení, oděv, sárí, šaty
🩱	dámské plavky, jednodílné plavky
🩲	jednodílné, plavky, pánské plavky, spodky
🩳	jednodílné, kraťasy, krátké kalhoty, plavky, spodky, trenýrky, šortky
👙	bikiny, koupání, oblečení, plavky, plavání
👚	dámská blůza, oblečení, žena
👛	mince, oblečení, peněženka
👜	kabelka, oblečení, zavazadlo
👝	kosmetická taška, oblečení, zavazadlo
🛍️	hotel, nakupování, nákupní tašky, nákupy, zavazadlo
🎒	aktovka, batoh, taška, zavazadlo, škola, školní batoh
👞	bota, muž, oblečení, pánská bota
👟	atletika, bota, běžecká bota, oblečení, sport, teniska, tretra
🥾	kanada, kempování, pohorka, turistika, túra, výšlap
🥿	balerinka, baletní bota, bota na balet, piškotka, plochá bota, střevíček bez podpatku
👠	bota, bota na podpatku, oblečení, podpatek, žena
👡	bota, dámský sandál, oblečení, sandál, střevíc, střevíček, žena
🩰	balet, baletní piškoty, tanec
👢	bota, dámská kozačka, kozačka, oblečení, žena
👑	koruna, král, královna, oblečení
👒	dámský klobouk, klobouk, oblečení, žena
🎩	cylindr, klobouk, oblečení, pokrývka hlavy
🎓️	absolvent, klobouk, oblečení, oslava, pokrývka hlavy, promoce, promoční čepice, student, studium, čapka
🧢	baseball, kšiltovka, čepice
⛑️	helma, kříž, pomoc, přilba, smajlík, tvář, výraz, záchrana, záchranářská helma, čepice
📿	korálky, modlitba, modlitební, náboženství, náhrdelník, oblečení, růženec
💄	kosmetika, make-up, rtěnka
💍	diamant, prsten, svatba
💎	diamant, drahokam, šperk
🔇	hlasitost, reproduktor, tichý, vypnutý reproduktor, ztlumený
🔈️	mírný, tichý, tiše hrající reproduktor, tlumený
🔉	hlasitý, reproduktor, středně, středně hlasitý reproduktor, tlampač
🔊	hlasitý, hlasitý reproduktor, nahlas, reproduktor
📢	hlasitý, hlášení, rozhlas, sdělení, tlampač, veřejné, veřejný
📣	fandění, megafon, povzbuzování, proslov, řečník, řečnění
📯	polnice, postiliónský, pošta, poštovní, poštovní roh, roh, trubka
🔔	zvon, zvonek
🔕	ne, přeškrtnutý zvonek, tichý, zakázáno, zltumení, zvon, zákaz
🎼	hudba, notová osnova, notový, noty, zápis
🎵	hudba, nota, noty
🎶	hudba, nota, noty
🎙️	hudba, mikrofon, studio, studiový mikrofon
🎚️	fader, hlasitost, hudba, jezdec, posuvný ovladač hlasitosti, potenciometr, úroveň
🎛️	hudba, otočný, ovládací knoflíky, ovládání, potenciometr
🎤	karaoke, mikrofon
🎧️	sluchátka
📻️	radiopřijímač, rádio, tranzistor, tranzistorové
🎷	hudba, nástroj, saxofon
🎸	hudba, kytara, nástroj
🎹	hudba, klaviatura, klávesy, nástroj, piano
🎺	hudba, nástroj, trubka, trumpeta
🎻	housle, hudba, nástroj
🪕	banjo, bendžo, hudba, nástroj, strunný
🥁	buben, bubenické, hudba, paličky
📱	mobil, mobilní, telefon
📲	hovor, mobil, mobil se šipkou, mobilní, příjem, telefon, volání, šipka
☎️	telefon
📞	mikrotelefon, sluchátko, telefon, telefonní sluchátko
📟️	pager
📠	fax, telefax
🔋	akumulátor, baterie, baterka
🔌	elektrický, elektřina, síťová, vidlice, zástrčka
💻️	laptop, notebook, osobní, pc, počítač
🖥️	desktop, osobní, počítač, stolní
🖨️	počítač, tiskárna
⌨️	klávesnice, počítač
🖱️	počítač, počítačová myš
🖲️	počítač, trackball
💽	disk, minidisk, optické, optický, počítač
💾	disk, disketa, počítač
💿️	bd, blu-ray, blue-ray, cd, disk, dvd, optické, optický, optický disk, počítač
📀	bd, blu-ray, blue-ray, cd, disk, dvd, optické, optický, počítač
🧮	abakus, počitadlo, počty, počítání
🎥	film, filmová, filmová kamera, kamera, kino
🎞️	film, filmová okénka, kino, okénka, políčka, surovina
📽️	film, filmový projektor, kino, promítačka, video
🎬️	film, filmová klapka
📺️	přijímač, televize, televizní, televizor, tv, video
📷️	aparát, fotoaparát, fotografický, foťák, video
📸	aparát, blesk, fotoaparát s bleskem, fotografický, foťák, video
📹️	kamera, video, videokamera
📼	kazeta, pásek, páska, vhs, video, videokazeta
🔍	hledání, lupa nakloněná doleva, nástroj, nářadí, sklo, zvětšení, zvětšovací, zvětšování
🔎	hledání, lupa nakloněná doprava, nástroj, nářadí, sklo, zvětšení, zvětšovací, zvětšování
🕯️	svíčka, světlo
💡	baňka, elektrická, elektřina, komiks, nápad, světlo, žárovka
🔦	baterka, elektrický, nářadí, svítilna, světlo
🏮	japonský, lucerna, světlo, červená, červený lampion
🪔	diya, indická olejová lampa, lampa, olej
📔	desky, kniha, obal, obálka, ozdobené, ozdobné, zdobené, zápisník, zápisník v ozdobných deskách
