😀	malaking ngiti, mukha, mukhang nakangisi, mukhang nakangiti, nakangiti, ngiti
🚯	basura, bawal, bawal magkalat, huwag, ipinagbabawal, kalat, magkalat
🚱	bawal, hindi pwedeng inumin, huwag, inumin, ipinagbabawal, tubig
🚷	bawal, bawal tumawid, huwag, ipinagbabawal, pedestrian, tumawid
📵	bawal ang mga mobile phone, cell, huwag, ipinagbabawal, mobile, phone, telepono
🔞	18, bawal ang hindi pa disiotso, disiotso, edad, hindi, huwag, labingwalo, menor de edad, paghihigpit, pinagbabawalan
☢️	radioactive, simbolo
☣️	biohazard, simbolo
⬆️	arrow, cardinal, direksyon, hilaga, pataas na arrow
↗️	arrow, direksyon, hilagang-silangan, intercardinal, pakanan, pataas, pataas na pakanan na arrow
➡️	arrow, cardinal, direksyon, pakanan, pakanang arrow, silangan
↘️	arrow, direksyon, intercardinal, pababang pakanan, pababang pakanan na arrow, timog-silangan
⬇️	arrow, cardinal, direksyon, pababa, pababang arrow, timog
↙️	arrow, direksyon, intercardinal, pababa, pababang pakaliwang arrow, pakaliwa, timog-kanluran
⬅️	arrow, cardinal, direksyon, kanluran, pakaliwa, pakaliwang arrow
↖️	arrow, direksyon, hilagang-kanluran, intercardinal, pakaliwang, pataas, pataas na pakaliwang arrow
↕️	arrow, pababa, pataas, pataas-pababang arrow
↔️	arrow, pakaliwa, pakaliwa-pakanang arrow, pakanan
↩️	arrow, direksyon, kurba, pakaliwa, pakanan, pakanang arrow na kumurba pakaliwa
↪️	arrow, direksyon, kurba, pakaliwa, pakaliwang arrow na kumurba pakanan
⤴️	arrow, direksyon, kurba, pakaliwa, pakanang arrow na kumurba pataas, pataas
⤵️	arrow, direksyon, kurba, pababa, pakanan, pakanang arrow na kumurba pababa
🔃	arrow, clockwise, mga clockwise na patayong arrow, patayo
🔄	anticlockwise, arrow, button, counterclockwise, mga counterclockwise na arrow, withershins
🔙	PABALIK, arrow, back arrow
🔚	DULO, arrow, end arrow, katapusan
🔛	ON!, arrow, naka-on, on! arrow
🔜	SOON, arrow, malapit na, soon arrow
🔝	IBABAW, arrow, itaas, top arrow, tuktok
🛐	pagsamba, relihiyon, sambahan, simbahan
⚛️	agham, atom, siyensya
🕉️	Hindu, india, om, relihiyon
✡️	David, Hudyo, Jew, Jewish, Judaismo, bituin, relihiyon, star of david
☸️	Buddhist, dharma, gulong, gulong ng dharma, relihiyon
☯️	Tsina, pilosopiya, relihiyon, yang, yin, yin yang
✝️	Kristiyanismo, Latin, krus, latin na krus, relihiyon
☦️	Kristiyanismo, Orthodox, krus, orthodox na krus, relihiyon
☪️	Islam, bituin, buwan, crescent, muslim, relihiyon, star and crescent
☮️	kapayapaan, katahimikan, simbolo, simbolo ng kapayapaan
🕎	Hudyo, Judaism, Judaismo, kandelabra, menorah, relihiyon
🔯	David, Hudyo, Judaism, Judaismo, bituin, relihiyon, six-pointed, six-pointed star na may tuldok, tuldok
♈️	Aries, ram, zodiac
♉️	Taurus, toro, zodiac
♊️	Gemini, kambal, zodiac
♋️	Cancer, alimango, zodiac
♌️	Leo, leon, zodiac
♍️	Virgo, zodiac
♎️	Libra, balanse, hustisya, timbangan, zodiac
♏️	Scorpio, alakdan, scorpion, scorpius, zodiac
♐️	Sagittarius, archer, pana, zodiac
♑️	Capricorn, kambing, zodiac
♒️	Aquarius, tubig, zodiac
♓️	Pisces, isda, zodiac
⛎	Ophiuchus, ahas, serpiyente, zodiac
🔀	arrow, button na i-shuffle ang mga track, nagkrus, pindutan, shuffle, tracks
🔁	arrow, button na ulitin, clockwise, pag-ulit, pindutan, ulitin
🔂	arrow, button na ulitin ang track, clockwise, isa, pag-play, pag-ulit, pindutan, track
▶	arrow, button na i-play, kanan, pag-play, pindutan, tatsulok
⏩	arrow, button na i-fast forward, doble, fast, pag-forward, pindutan
⏭	arrow, button na susunod na track, eksena, pindutan, susunod, tatsulok, track
⏯	arrow, button na i-play o i-pause, i-pause, i-play, kanan, pindutan, tatsulok
◀	arrow, button na i-reverse, i-reverse, i-rewind, kaliwa, pindutan, tatsulok
⏪	arrow, button na i-fast reverse, doble, i-fast, i-rewind, pindutan, reverse
⏮	arrow, button na huling track, eksena, huli, nakaraan, pindutan, tatsulok, track
🔼	arrow, button na itaas, pataas, pindutan, tatsulok
⏫	arrow, button na i-fast up, doble, pabilis, pataas, pindutan
🔽	arrow, button na ibaba, ibaba, pababa, pindutan, pula
⏬	arrow, button na i-fast down, doble, ibaba, pahinaan, pindutan
⏸️	bar, button na i-pause, doble, patayo, pause, pindutan
⏹️	button na itigil, hinto, itigil, parisukat
⏺️	bilog, button na i-record, pindutan, rekord
⏏️	button na i-eject, eject, pindutan
🎦	kamera, palabas, pelikula, sinehan
🔅	button na diliman, mababa, madilim, maliwanag, pindutan
🔆	button na liwanagan, maliwanag, pindutan
📶	antenna, bar, cell, mga antenna bar, mobile, signal, telepono
📳	cell, mobile, naka-vibrate, telepono, vibration mode
📴	cell, i-off ang mobile phone, mobile, naka-off, telepono
♀️	babae, simbolo, simbolo ng babae
♂️	Ginoo, lalaki, simbolo, simbolo ng lalaki
⚕️	aesculapius, gamot, medisina, simbolo, simbolong pang-medikal, staff
♾️	forever, infinity, panghabang buhay, walang katapusan
♻️	recycle, simbolo, simbolo ng pag-recycle
⚜	fleur-de-lis, flordelis
🔱	anchor, angkla, emblem, sibat, trident, trident emblem
📛	badge, badge ng pangalan, pangalan
🔰	Hapones, baguhan, berde, dahon, dilaw, japanese na simbolo para sa baguhan, simbolo
⭕️	bilog, makapal, malaki, malaking bilog, o
✅	makapal, marka, putik, puting tsek, tsek
☑️	balota, balotang may tsek, kahon, tsek
✔️	makapal, malaking tsek, marka, tsek
✖️	kansela, makapal, malaking multiplication x, multiplication, multiply, x
❌	ekis, kansela, marka, multiplication, multiply, x
❎	button na ekis, ekis, marka, parisukat
➕	makapal, malaking plus sign, matematika, plus, senyas
➖	makapal, malaking minus sign, matematika, minus, senyas
➗	division, makapal, malaking division sign, matematika, math, senyas
➰	curly loop, kulot, silo
➿	doble, dobleng curly loop, kulot, silo
〽️	bahagi, marka, pag-alternate, part alternation mark
✳️	asterisk, asterisk na may walong sulok, sulok, walo
✴️	bituin, bituin na may walong sulok, matulis, sulok, walo
❇️	kinang, kislap
‼️	bangbang, bantas, doble, dobleng tandang padamdam, marka, padamdam
⁉️	!, !?, ?, bantas, interrobang, marka, padamdam, tandang padamdam at pananong, tanong
❓️	bantas, marka, pananda, pananong, tanda, tandang pananong, tanong
❔	?, bantas, marka, naka-outline, puting tandang pananong, tanong
❕	bantas, padamdam, pananda, puti, puting tandang padamdam
❗️	bantas, padamdam, pananda, tanda, tandang padamdam
〰️	bantas, gitling, maalon, maalon na gitling
©️	karapatan, karapatang magpalathala, magpalathala, pag-aari
®️	legal, rehistrado
™️	mark, marka, tm, trade, trade mark, trademark
#⃣	keycap, keycap: #
*⃣	keycap, keycap: *
0⃣	keycap, keycap: 0
1⃣	keycap, keycap: 1
2⃣	keycap, keycap: 2
3⃣	keycap, keycap: 3
4⃣	keycap, keycap: 4
5⃣	keycap, keycap: 5
6⃣	keycap, keycap: 6
7⃣	keycap, keycap: 7
8⃣	keycap, keycap: 8
9⃣	keycap, keycap: 9
🔟	keycap, keycap: 10
🔠	ilagay, input na latin na uppercase, latin, malalaki, titik, uppercase
🔡	ilagay, input na latin na lowercase, latin, lowercase, maliliit, titik
🔢	1234, ilagay, input na mga numero, numero
🔣	ilagay, input na mga simbolo, simbolo, 〒♪&%
🔤	abakada, abc, alpabeto, ilagay, input na mga latin na titik, latin, titik
🅰️	a, button na A, dugo, pindutan, uri
🆎	AB, button na AB, dugo, pindutan, uri
🅱️	B, b, button na B, dugo, pindutan, uri
🆑	CL, button na CL, pindutan
🆒	COOL, button na COOL, pindutan
🆓	LIBRE, button na FREE, pindutan
ℹ️	i, impormasyon, pinagmulan ng impormasyon
🆔	ID, button na ID, pagkakakilanlan, pindutan
Ⓜ️	M, bilog, binilugan, binilugang M
🆕	BAGO, button na NEW, pindutan
🆖	NG, button na NG, pindutan
🅾️	O, button na O, dugo, pindutan, uri
🆗	OK, button na OK, pindutan
🅿️	P, button na P, paradahan, parking, pindutan
🆘	SOS, button na SOS, pindutan, tulong
🆙	UP!, button na UP!, marka, pindutan
🆚	VS, button na VS, pindutan, versus
🈁	Hapones, Hapones na button para sa salitang "dito", katakana, nakaparisukat na katakana na koko, pindutan, “dito”
🈂️	Hapones, Hapones na button para sa salitang "service charge", katakana, nakaparisukat na katakana na sa, pindutan, serbisyo, singil
🈷	Hapones, Hapones na button para sa salitang "monthly amount", buwanan, halaga, ideograpya, nakaparisukat na ideograph ng buwan, pindutan
🈶	Hapones, Hapones na button na nagsasabing "hindi ito libre", hindi, ideograpya, libre, nakaparisukat na ideograph ng pag-iral, pindutan, singil
🈯	Hapones, Hapopnes na button para sa salitang "nakareserba", ideograpya, naka-reserve, nakaparisukat na ideograph ng daliri, pindutan
🉐	Hapones, Hapones na button para sa salitang "bargain", baratilyo, ideograpya, nakabilog na ideograph ng kalamangan, pindutan
🈹	Hapones, Hapones na button para sa salitang "diskuwento", diskwento, ideograpya, nakaparisukat na ideograph ng paghati, pindutan
🈚	Hapones, Hapones na button na nagsasabing "libre", ideograpya, libre, nakaparisukat na ideograph ng hindi pagsang-ayon, pindutan, singil
🈲	Hapones, bawal, ideograpya, nakaparisukat na ideograph ng pagbabawal, pindutan
🉑	Hapones, ideograpya, katanggap-tanggap, nakabilog na ideograph ng pagtanggap, pindutan
🈸	Hapones, ideograpya, kahilingan, nakaparisukat na ideograph ng pag-apply, pindutan
🈴	Hapones, grado, ideograpya, nakaparisukat na ideograph ng magkasama, nakaparisukat na ideograph ng pasado na grado, pasado, pindutan
🈳	Hapones, bakante, ideograpya, nakaparisukat na ideograph ng bakante, pindutan
㊗️	Hapones, ideograpya, nakabilog na ideograph ng pagbati, pagbati, pindutan
㊙️	Hapones, ideograpya, nakabilog na ideograph ng lihim, pindutan, sekreto
🈺	Hapones, ideograpya, magnegosyo, nakaparisukat na ideograph ng pagpapatakbo, pindutan
🈵	Hapones, Hapones na button na ideograph ng walang bakante, bakante, ideograpya, nakaparisukat na ideograph ng kasapatan, pindutan, wala
🔴	bilog, hugis, pula, pulang bilog
🟠	bilog, orange, orange na bilog
🟡	bilog, dilaw, dilaw na bilog
🟢	berde, berdeng bilog, bilog
🔵	asul, asul na bilog, bilog, hugis
🟣	bilog, lila, lilang bilog
🟤	bilog, brown, brown na bilog
⚫️	bilog, hugis, itim, itim na bilog
⚪️	bilog, hugis, puti, puting bilog
🟥	parisukat, pula, pulang parisukat
🟧	orange, orange na parisukat, parisukat
🟨	dilaw, dilaw na parisukat, parisukat
🟩	berde, berdeng parisukat, parisukat
🟦	asul, asul na parisukat, parisukat
🟪	lila, lilang parisukat, parisukat
🟫	brown, brown na parisukat, parisukat
⬛️	hugis, itim, malaki, malaking itim na parisukat, parisukat
⬜️	hugis, malaki, malaking puting parisukat, parisukat, puti
◼️	hugis, itim, katamtaman, katamtamang itim na parisukat, parisukat
◻️	hugis, katamtaman, katamtamang puting parisukat, parisukat, puti
◾️	hugis, itim, maliit, medyo, medyo maliit na itim na parisukat, parisukat
◽️	hugis, maliit, medyo, medyo maliit na puting parisukat, parisukat, puti
▪️	hugis, itim, maliit, maliit na itim na parisukat, parisukat
▫️	hugis, maliit, maliit na puting parisukat, parisukat, puti
🔶	diamante, hugis, malaki, malaking orange na diamond, orange
🔷	asul, diamante, hugis, malaki, malaking asul na diamond
🔸	diamante, hugis, maliit, maliit na orange na diamond, orange
🔹	asul, diamante, hugis, maliit, maliit na asul na diamond
🔺	hugis, nakatutok, pataas, pula, pulang tatsulok na nakatutok pataas, tatsulok
🔻	hugis, pababa, pula, pulang tatsulok na nakatutok pababa, tatsulok
💠	diamante, diamond na may tuldok, hapones, hugis, maganda, makinang, maliit, tuldok
🔘	bilog, buton, button ng radyo, hugis, radyo
🔳	buton, hugis, loob, parisukat, puti, puting parisukat na button
🔲	buton, gilid, hugis, itim, itim na parisukat na button, pantay, parisukat
🏁	bandila, checkered, checkered na bandila, karera
🚩	bandila, himpilan, kampo, tatsulok, tatsulok na bandila
🎌	Hapon, bandila, magkakrus, magkakrus na bandila
🏴	bandila, itim, itim na bandila, iwinawagayway
🏳️	bandila, iwinawagayway, karera, puti, puting bandila
🏳‍🌈	bahaghari, bahagharing bandila, bandera, bandila, watawat
🏴‍☠	Jolly Roger, bandila ng pirata, kayamanan, magnanakaw, pirata
🇦🇨	bandila, bandila: Acsencion island
🇦🇩	bandila, bandila: Andorra
🇦🇪	bandila, bandila: United Arab Emirates
🇦🇫	bandila, bandila: Afghanistan
🇦🇬	bandila, bandila: Antigua & Barbuda
🇦🇮	bandila, bandila: Anguilla
🇦🇱	bandila, bandila: Albania
🇦🇲	bandila, bandila: Armenia
🇦🇴	bandila, bandila: Angola
🇦🇶	bandila, bandila: Antarctica
🇦🇷	bandila, bandila: Argentina
🇦🇸	bandila, bandila: American Samoa
🇦🇹	bandila, bandila: Austria
🇦🇺	bandila, bandila: Australia
🇦🇼	bandila, bandila: Aruba
🇦🇽	bandila, bandila: Åland Islands
🇦🇿	bandila, bandila: Azerbaijan
🇧🇦	bandila, bandila: Bosnia and Herzegovina
🇧🇧	bandila, bandila: Barbados
🇧🇩	bandila, bandila: Bangladesh
🇧🇪	bandila, bandila: Belgium
🇧🇫	bandila, bandila: Burkina Faso
🇧🇬	bandila, bandila: Bulgaria
🇧🇭	bandila, bandila: Bahrain
🇧🇮	bandila, bandila: Burundi
🇧🇯	bandila, bandila: Benin
🇧🇱	bandila, bandila: St. Barthélemy
🇧🇲	bandila, bandila: Bermuda
🇧🇳	bandila, bandila: Brunei
🇧🇴	bandila, bandila: Bolivia
🇧🇶	bandila, bandila: Caribbean Netherlands
🇧🇷	bandila, bandila: Brazil
🇧🇸	bandila, bandila: Bahamas
🇧🇹	bandila, bandila: Bhutan
🇧🇻	bandila, bandila: Bouvet Island
🇧🇼	bandila, bandila: Botswana
🇧🇾	bandila, bandila: Belarus
🇧🇿	bandila, bandila: Belize
🇨🇦	bandila, bandila: Canada
🇨🇨	bandila, bandila: Cocos (Keeling) Islands
🇨🇩	bandila, bandila: Congo - Kinshasa
🇨🇫	bandila, bandila: Central African Republic
🇨🇬	bandila, bandila: Congo - Brazzaville
🇨🇭	bandila, bandila: Switzerland
🇨🇮	bandila, bandila: Côte d’Ivoire
🇨🇰	bandila, bandila: Cook Islands
🇨🇱	bandila, bandila: Chile
🇨🇲	bandila, bandila: Cameroon
🇨🇳	bandila, bandila: China
🇨🇴	bandila, bandila: Colombia
🇨🇵	bandila, bandila: Clipperton Island
🇨🇷	bandila, bandila: Costa Rica
🇨🇺	bandila, bandila: Cuba
🇨🇻	bandila, bandila: Cape Verde
🇨🇼	bandila, bandila: Curaçao
🇨🇽	bandila, bandila: Christmas Island
🇨🇾	bandila, bandila: Cyprus
🇨🇿	bandila, bandila: Czechia
🇩🇪	bandila, bandila: Germany
🇩🇬	bandila, bandila: Diego Garcia
🇩🇯	bandila, bandila: Djibouti
🇩🇰	bandila, bandila: Denmark
🇩🇲	bandila, bandila: Dominica
🇩🇴	bandila, bandila: Dominican Republic
🇩🇿	bandila, bandila: Algeria
🇪🇦	bandila, bandila: Ceuta & Melilla
🇪🇨	bandila, bandila: Ecuador
🇪🇪	bandila, bandila: Estonia
🇪🇬	bandila, bandila: Egypt
🇪🇭	bandila, bandila: Kanlurang Sahara
🇪🇷	bandila, bandila: Eritrea
🇪🇸	bandila, bandila: Spain
🇪🇹	bandila, bandila: Ethiopia
🇪🇺	bandila, bandila: European Union
🇫🇮	bandila, bandila: Finland
🇫🇯	bandila, bandila: Fiji
🇫🇰	bandila, bandila: Falkland Islands
🇫🇲	bandila, bandila: Micronesia
🇫🇴	bandila, bandila: Faroe Islands
🇫🇷	bandila, bandila: France
🇬🇦	bandila, bandila: Gabon
🇬🇧	bandila, bandila: United Kingdom
🇬🇩	bandila, bandila: Grenada
🇬🇪	bandila, bandila: Georgia
🇬🇫	bandila, bandila: French Guiana
🇬🇬	bandila, bandila: Guernsey
🇬🇭	bandila, bandila: Ghana
🇬🇮	bandila, bandila: Gibraltar
🇬🇱	bandila, bandila: Greenland
🇬🇲	bandila, bandila: Gambia
🇬🇳	bandila, bandila: Guinea
🇬🇵	bandila, bandila: Guadeloupe
🇬🇶	bandila, bandila: Equatorial Guinea
🇬🇷	bandila, bandila: Greece
🇬🇸	bandila, bandila: South Georgia & South Sandwich Islands
🇬🇹	bandila, bandila: Guatemala
🇬🇺	bandila, bandila: Guam
🇬🇼	bandila, bandila: Guinea-Bissau
🇬🇾	bandila, bandila: Guyana
🇭🇰	bandila, bandila: Hong Kong SAR China
🇭🇲	bandila, bandila: Heard & McDonald Islands
🇭🇳	bandila, bandila: Honduras
🇭🇷	bandila, bandila: Croatia
🇭🇹	bandila, bandila: Haiti
🇭🇺	bandila, bandila: Hungary
🇮🇨	bandila, bandila: Canary Islands
🇮🇩	bandila, bandila: Indonesia
🇮🇪	bandila, bandila: Ireland
🇮🇱	bandila, bandila: Israel
🇮🇲	bandila, bandila: Isle of Man
🇮🇳	bandila, bandila: India
🇮🇴	bandila, bandila: British Indian Ocean Territory
🇮🇶	bandila, bandila: Iraq
🇮🇷	bandila, bandila: Iran
🇮🇸	bandila, bandila: Iceland
🇮🇹	bandila, bandila: Italy
🇯🇪	bandila, bandila: Jersey
🇯🇲	bandila, bandila: Jamaica
🇯🇴	bandila, bandila: Jordan
🇯🇵	bandila, bandila: Japan
🇰🇪	bandila, bandila: Kenya
🇰🇬	bandila, bandila: Kyrgyzstan
🇰🇭	bandila, bandila: Cambodia
🇰🇮	bandila, bandila: Kiribati
🇰🇲	bandila, bandila: Comoros
🇰🇳	bandila, bandila: St. Kitts & Nevis
🇰🇵	bandila, bandila: Hilagang Korea
🇰🇷	bandila, bandila: Timog Korea
🇰🇼	bandila, bandila: Kuwait
🇰🇾	bandila, bandila: Cayman Islands
🇰🇿	bandila, bandila: Kazakhstan
🇱🇦	bandila, bandila: Laos
🇱🇧	bandila, bandila: Lebanon
🇱🇨	bandila, bandila: Saint Lucia
🇱🇮	bandila, bandila: Liechtenstein
🇱🇰	bandila, bandila: Sri Lanka
🇱🇷	bandila, bandila: Liberia
🇱🇸	bandila, bandila: Lesotho
🇱🇹	bandila, bandila: Lithuania
🇱🇺	bandila, bandila: Luxembourg
🇱🇻	bandila, bandila: Latvia
🇱🇾	bandila, bandila: Libya
🇲🇦	bandila, bandila: Morocco
🇲🇨	bandila, bandila: Monaco
🇲🇩	bandila, bandila: Moldova
🇲🇪	bandila, bandila: Montenegro
🇲🇫	bandila, bandila: Saint Martin
🇲🇬	bandila, bandila: Madagascar
🇲🇭	bandila, bandila: Marshall Islands
🇲🇰	bandila, bandila: Macedonia
🇲🇱	bandila, bandila: Mali
🇲🇲	bandila, bandila: Myanmar (Burma)
🇲🇳	bandila, bandila: Mongolia
🇲🇴	bandila, bandila: Macau SAR China
🇲🇵	bandila, bandila: Northern Mariana Islands
