😀	roześmiana buźka, szeroko uśmiechnięta twarz
📤️	list, mail, na listy, nadawać, nadawcza, pocztowa, skrzynka, skrzynka nadawcza, wysyłać
📥️	list, mail, na listy, odbierać, odbiorcza, otrzymywać, pocztowa, skrzynka, skrzynka odbiorcza
📦️	paczka, pakunek, przesyłka, pudełko
📫️	zamknięta skrzynka pocztowa, zamknięta skrzynka pocztowa z podniesioną flagą
📪️	zamknięta skrzynka pocztowa, zamknięta skrzynka pocztowa z opuszczoną flagą
📬️	otwarta skrzynka pocztowa, otwarta skrzynka pocztowa z podniesioną flagą
📭️	otwarta skrzynka pocztowa, otwarta skrzynka pocztowa z opuszczoną flagą
📮	na listy, skrzynka na listy, skrzynka pocztowa
🗳️	głos, głosować, urna, urna wyborcza z głosem
✏️	ołówek, pisak
✒️	pióro, pióro z czarną stalówką, stalówka
🖋️	pióro, stalówka, wieczne, wieczne pióro
🖊️	długopis, pióro
🖌️	malarstwo, malować, pędzel
🖍️	kredka, rysować
📝	kartka, notatka, ołówek, papier, zapiski
💼	aktówka, neseser, teczka
📁	folder, katalog
📂	folder, katalog, otwarty, otwarty folder
🗂️	kartoteka, karty, podział, rozdzielacze, rozdzielacze kartoteki
📅	data, kalendarz
📆	data, kalendarz z wyrywanymi kartkami, spirala, zdzierany kalendarz
🗒️	kołonotatnik, na spirali, notatnik, notes, spirala
🗓️	kalendarz, kalendarz na spirali, na spirali, notatnik, notes, spirala
📇	wizytownik, wizytówka, wizytówki
📈	tendencja wzrostowa, trend zwyżkowy, wykres wzrostu, wzrost
📉	spadek, strata, tendencja spadkowa, trend zniżkowy, wykres spadku
📊	słupek, wykres, wykres słupkowy
📋️	kartka, notes, pisanie, pisać, podkładka, podkładka do pisania
📌	pinezka, przypiąć
📍	okrągła pinezka, z główką
📎	druciany, spinacz, spinać
🖇️	druciane, spinacze, spinać, złączone spinacze
📏	linia, linijka, prosta, prosta krawędź
📐	ekierka, linia prosta, linijka, trójkąt
✂️	narzędzie, nożyczki, ostre, przeciąć
🗃️	dokumenty, indeks, kartoteka, karty, pudełko, pudełko-kartoteka
🗄️	dokumenty, indeks, kartoteka, karty, szafka, szafka-kartoteka, szuflady
🗑️	kosz, kosz na śmieci, odpadki, śmieci
🔒️	kłódka, zablokowane, zamknięta kłódka, zamknięte
🔓️	kłódka, odblokować, otwarta, otwarta kłódka
🔏	atrament, niejawne, pióro, podpis, prywatność, zamknięta kłódka z piórem
🔐	blokada, kluczyk, kłódka, zamknięcie, zamknięta kłódka z kluczem
🔑	hasło, klucz, zamek, zamknąć
🗝️	klucz, kłódka, staroświecki klucz, stary, zamek, zamknąć
🔨	młot, młotek, narzędzie
🪓	drewno, rozłupywać, rąbać, siekiera, topór
⛏️	górnicze, kilof, narzędzie
⚒️	kilof, młot, młoty, narzędzia
🛠️	klucz, młot, młot i klucz, narzędzia, warsztatowy
🗡️	broń, nóż, sztylet
⚔️	biała broń, miecze, skrzyżowane, skrzyżowane miecze
🔫	broń, broń palna, pistolet, rewolwer
🏹	broń, narzędzie, strzała, strzelec, zodiak, łucznik, łuk, łuk i strzała
🛡️	ochrona, osłona, tarcza
🔧	klucz warsztatowy, mechanik, narzędzie, warsztat
🔩	gwint, mocowanie, nakrętka, śruba, śruba i nakrętka
⚙️	koło zębate, kółko, skrzynia biegów, zębate, zębatka
🗜️	kompresja, nacisk, prasowanie, presja, ścisk, ściskanie
⚖️	ciężar, narzędzie, równowaga, sprawiedliwość, waga, waga szalkowa, ważyć, zodiak
🦯	biała laska, dostępność, niewidomy
🔗	hiperłącze, link, ogniwa, ogniwo, połączenie
⛓️	ogniwa, łańcuch, łańcuchy
🧰	mechanik, narzędzie, skrzynka, skrzynka na narzędzia
🧲	magnes, magnetyzm, podkowa, przyciąganie
⚗️	alembik, chemia, kolba, menzurka, naczynie, probówka, szklane
🧪	chemia, chemik, eksperyment, laboratorium, nauka, probówka
🧫	bakteria, biolog, biologia, kultura, laboratorium, płytka Petriego
🧬	biolog, dna, ewolucja, gen, genetyka, życie
🔬	mikroskop, obserwacja, powiększenie
🔭	luneta, obserwacja, powiększenie, teleskop
📡	antena satelitarna, czasza, satelita, talerz
💉	chory, doktor, lekarstwo, lekarz, pielęgniarka, przyrząd, strzykawka, szczepienie, szczepionka, zastrzyk
🩸	kropla krwi, krwiodawstwo, medycyna, menstruacja, oddawanie krwi
💊	kapsułka, lekarstwo, tabletka
🩹	opatrunek, plaster
🩺	lekarz, medycyna, serce, stetoskop
🚪	drzwi
🛏️	hotel, nocleg, sen, łóżko
🛋️	hotel, kanapa, kanapa i lampa, lampa
🪑	krzesło, siadać, siedzenie
🚽	dolnopłuk, muszla klozetowa, sedes, toaleta, ubikacja
🚿	prysznic, woda, łazienka
🛁	kąpiel, wanna
🪒	brzytwa, golenie, ostre narzędzie
🧴	balsam, butelka z płynem, krem do opalania, mleczko, szampon
🧷	agrafka, pielucha, punk, punk rock
🧹	czarownica, miotła, sprzątanie, zamiatanie
🧺	kosz, piknik, pranie, rolnictwo
🧻	papier toaletowy, rolka papieru, ręczniki papierowe
🧼	kostka, kąpiel, mycie, mydelniczka, mydło, piana
🧽	gąbka, mycie, porowata, wchłanianie
🧯	gaśnica, ogień, ugasić, zgasić
🛒	koszyk, sklep, wózek, wózek sklepowy, zakupy
🚬	dla palących, dym, dymek, papieros
⚰️	pogrzeb, trumna, śmierć
⚱️	pogrzeb, urna, urna na prochy, śmierć
🗿	moai, posąg, twarz, wyspa wielkanocna
🏧	ATM, znak bankomatu
🚮	kosz, nie śmiecić, znak kosza na śmieci, śmieci, śmiecić
🚰	kran, pitna, pić, woda, woda pitna
♿️	inwalida, na wózku, niepełnosprawny, symbol wózka inwalidzkiego, wózek
🚹️	męski, szalet, toaleta, toaleta męska, ubikacja, ustęp
🚺️	damski, szalet, toaleta, toaleta damska, ubikacja, ustęp
🚻	toaleta, toalety, ubikacja, łazienka
🚼️	niemowlę, symbol niemowlęcia
🚾	WC, szalet, toaleta, ubikacja, ustęp, wc
🛂	granica, graniczna, kontrola, kontrola paszportowa, paszport
🛃	celna, komora celna, kontrola, kontrola celna
🛄	bagaż, odbiór, odbiór bagażu
🛅	kluczyk, pozostawiony bagaż, przechowalnia bagażu, walizka, zamknięcie
⚠️	ostrzeżenie, uwaga, wykrzyknik, znak ostrzegawczy
🚸	dzieci, dzieci przechodzące przez jezdnię, dziecko, przejście da pieszych, uwaga
⛔️	wejście, wstęp, zabroniony, zakaz, zakaz wjazdu
🚫	brak przejścia, wejście, zabronione, zakaz
🚳	nie wolno, pojazd, rower, zabroniony, zakaz, zakaz wjazdu rowerów
🚭️	nie wolno, palenie wzbronione, papieros, zabronione, zakaz, zakaz palenia
🚯	nie wolno, nie wyrzucać, zabronione, zakaz, zakaz śmiecenia, śmieci
🚱	nie pić, nie wolno, niezdatna, woda, woda niezdatna do picia, zabronione, zakaz
🚷	nie wolno, pieszy, przejście wzbronione, zabronione, zakaz, zakaz ruchu pieszych
📵	komórka, nie wnosić, nie wolno, telefon komórkowy, zabroniony, zakaz, zakaz korzystania z telefonów komórkowych
🔞	18, niedozwolone poniżej osiemnastego roku życia, od lat osiemnastu, ograniczenie wiekowe, zakaz, zakaz poniżej osiemnastego roku życia
☢️	promieniowanie, promieniowanie radioaktywne, radiacja, radioaktywne
☣️	biozagrożenie, niebezpieczeństwo, organizm, zagrożenie, zagrożenie ze strony organizmów żywych, żywy
⬆️	kierunek, północ, strzałka, strzałka do góry, strzałka w górę
↗️	kierunek, północny wschód, strzałka, strzałka do góry w prawo, strzałka w górę w prawo
➡️	kierunek, strzałka, strzałka w prawo, wschód
↘️	kierunek, południowy wschód, strzałka, strzałka w dół w prawo
⬇️	kierunek, południe, strzałka, strzałka na dół, strzałka w dół
↙️	kierunek, południowy zachód, strzałka, strzałka na dół w lewo, strzałka w dół w lewo
⬅️	kierunek, strzałka, strzałka w lewo, zachód
↖️	kierunek, północny zachód, strzałka, strzałka do góry w lewo, strzałka w górę w lewo
↕️	dwukierunkowa, góra-dół, strzałka do góry i na dół, strzałka w górę i w dół
↔️	dwukierunkowa, lewo-prawo, na boki, strzałka w lewo i w prawo
↩️	strzałka, strzałka zakręcona w lewo, zakręt, zawróć
↪️	strzałka, strzałka zakręcona w prawo, zakręt, zawróć
⤴️	strzałka, strzałka w prawo skręcająca w górę, zakręt
⤵️	strzałka, strzałka w prawo skręcająca dół, strzałka w prawo skręcająca w dół, zakręt
🔃	odśwież, okrężny, pionowe strzałki zgodne z ruchem wskazówek zegara, pionowe strzałki zgodnie z ruchem wskazówek zegara, strzałka
🔄	dookoła, okrężny, przycisk ze strzałkami przeciwnie do ruchu wskazówek zegara, przycisk ze strzałkami w kierunku przeciwnym do ruchu wskazówek zegara, strzałka
🔙	strzałka, strzałka wstecz, wstecz
🔚	koniec, strzałka, strzałka z napisem END
🔛	strzałka, strzałka z napisem ON!, włączone
🔜	strzałka, strzałka z napisem SOON, wkrótce
🔝	góra, strzałka, strzałka z napisem TOP
🛐	kościół, kult, miejsce kultu, modlitwa, religia, świątynia
⚛️	atom, symbol atomu
🕉️	hinduizm, om, religia
✡️	dawid, gwiazda, gwiazda Dawida, gwiazda dawidowa, religia, żyd, żydowska
☸️	buddysta, buddyzm, dharma, koło, koło dharmy, religia
☯️	religia, tao, taoizm, yang, yin, yin-yang
✝️	chrześcijaństwo, krzyż, krzyż łaciński, krzyżyk, religia
☦️	chrześcijaństwo, krzyż, krzyż ortodoksyjny, krzyż prawosławny, krzyżyk, religia
☪️	gwiazda i półksiężyc, islam, muzułmanin, religia
☮️	pacyfa, symbol pokoju
🕎	kandelabr, menora, religia, świecznik
🔯	gwiazda sześcioramienna z kropką, szczęście
♈️	Baran, baran, znak zodiaku, zodiak
♉️	Byk, byk, znak zodiaku, zodiak
♊️	Bliźnięta, bliźnięta, znak zodiaku, zodiak
♋️	Rak, rak, znak zodiaku, zodiak
♌️	Lew, lew, znak zodiaku, zodiak
♍️	Panna, panna, znak zodiaku, zodiak
♎️	Waga, waga, znak zodiaku, zodiak
♏️	Skorpion, skorpion, znak zodiaku, zodiak
♐️	Strzelec, strzelec, znak zodiaku, zodiak
♑️	Koziorożec, koziorożec, znak zodiaku, zodiak
♒️	Wodnik, wodnik, znak zodiaku, zodiak
♓️	Ryby, ryby, znak zodiaku, zodiak
⛎	Wężownik, wężownik, znak zodiaku, zodiak
🔀	krzyżujące się, przecinające się, przycisk losowego odtwarzania utworów, skrzyżowane, strzałki
🔁	dookoła, okrężny, ponów, powtórz, przycisk powtarzania, strzałki, w prawo
🔂	dookoła, okrężny, ponów raz, powtórz raz, przycisk powtarzania jednokrotnego, strzałki, w prawo
▶	odtwórz, strzałka, trójkąt, w prawo
⏩	do przodu, podwójna, przewiń, przycisk szybkiego przewijania do przodu, strzałka, szybkie przewijanie, trójkąt
⏭	następny, następny utwór, strzałka, trójkąt
⏯	odtwórz, odtwórz lub wstrzymaj, pauza, strzałka, trójkąt, w prawo, wstrzymaj
◀	strzałka, trójkąt, w lewo, wstecz
⏪	do tyłu, podwójna, przewiń, przycisk szybkiego przewijania do tyłu, strzałka, szybkie przewijanie, trójkąt, w lewo, wstecz
⏮	poprzedni, poprzedni utwór, strzałka, trójkąt
🔼	do góry, przycisk „w górę”, strzałka, trójkąt
⏫	do góry, podwójna, przycisk „szybko w górę”, strzałka, w górę
🔽	na dół, przycisk „w dół”, strzałka, trójkąt
⏬	na dół, podwójna, przycisk „szybko w dół”, strzałka, w dół
⏸️	dwie, pauza, pionowe kreski, wstrzymaj
⏹️	kwadrat, stop, zatrzymaj
⏺️	kółko, nagraj, nagrywanie
⏏️	kreska, trójkąt, wysuń
🎦	film, kino, kręcić film
🔅	jasność, mała, niska, przyciemnić, przycisk małej jasności
🔆	duża, jasność, przycisk dużej jasności, rozjaśnić, wysoka
📶	sieć komórkowa, siła sygnału, zasięg
📳	komórka, telefon komórkowy, tryb wibracji, wibracje
📴	komórka, telefon komórkowy, wyłącz, wyłączony, wyłączony telefon komórkowy
♀️	kobieta, znak, znak kobiety, żeński
♂️	męski, mężczyzna, znak, znak mężczyzny
⚕️	eskulap, laska, medycyna, symbol medycyny
♾️	bezgraniczność, nieskończoność, wieczność
♻️	odpady, recykling, surowce wtórne
⚜	harcerze, lilijka
🔱	emblemat, emblemat z trójzębem, kotwica, okręt, statek
📛	plakietka, z imieniem
🔰	japoński symbol początkującego kierowcy, niebieski, początkujący, szewron, w dół, żółty
⭕️	gruby czerwony okrąg, koło, kółko, o, okrąg
✅	parafka, przycisk ze znacznikiem wyboru, ptaszek, zaznaczenie, znacznik wyboru
☑️	parafka, pole ze znacznikiem wyboru, ptaszek, zaznaczenie
✔️	gruby znacznik wyboru, parafka, ptaszek, zaznaczenie, znacznik wyboru
✖️	anuluj, gruby znak x, iks, mnożenie, x, znak mnożenia
❌	anuluj, iks, mnożenie, x, znak krzyżyka
❎	anuluj, iks, iks w kwadracie, krzyżyk w kwadracie, mnożenie, przycisk z krzyżykiem
➕	dodawanie, dodawać, dodać, matematyka, plus, znak, znak plus
➖	-, matematyka, odejmowanie, znak, znak minus
➗	dzielenie, matematyka, znak, znak dzielenia
➰	pętla, zawijas
➿	podwójna, podwójna pętla, pętla, zawijas
〽️	początek partii wokalnej, znak, zygzak
✳️	gwiazdka, gwiazdka ośmioramienna
✴️	gwiazda, gwiazda ośmioramienna
❇️	*, iskra
‼️	krzyk, okrzyk, podwójny wykrzyknik, wykrzykniki
⁉️	nie rozumiem, pytajnik, pytanie, wykrzyknik, wykrzyknik ze znakiem zapytania, zaskoczenie, znak zapytania
❓️	o co chodzi?, pytajnik, pytanie, znak zapytania
❔	biały znak zapytania, o co chodzi?, pytajnik, pytanie, znak zapytania
❕	biały wykrzyknik, krzyk, okrzyk, wykrzyknik
❗️	krzyk, okrzyk, wykrzyknik
〰️	fala, falista kreska, linia, pofalowana
©️	copyright, prawa autorskie, znak praw autorskich
®️	R, towarowy, zarejestrowany, zarejestrowany znak towarowy
™️	TM, znak towarowy
#⃣	klawisz, klawisz: #
*⃣	klawisz, klawisz: *
0⃣	klawisz, klawisz: 0
1⃣	klawisz, klawisz: 1
2⃣	klawisz, klawisz: 2
3⃣	klawisz, klawisz: 3
4⃣	klawisz, klawisz: 4
5⃣	klawisz, klawisz: 5
6⃣	klawisz, klawisz: 6
7⃣	klawisz, klawisz: 7
8⃣	klawisz, klawisz: 8
9⃣	klawisz, klawisz: 9
🔟	klawisz, klawisz: 10
🔠	abcd, duże litery, kapitaliki, pisać, wielkie litery (alfabet łaciński), wielkimi literami, wprowadzać, łacińskie
🔡	abcd, małe litery (alfabet łaciński), małymi literami, pisać, wprowadzać, łacińskie
🔢	1234, cyfry, liczby, pisać
🔣	pisać, symbole, wprowadzać, znaki
🔤	abecadło, alfabet, litery (alfabet łaciński), małe litery, pierwsze litery
🅰️	A, grupa A, grupa krwi A, krew
🆎	AB, grupa AB, grupa krwi AB, krew
🅱️	B, grupa B, grupa krwi B, krew
🆑	przycisk CL, znak CL
🆒	aprobata, cool, przycisk COOL, zachwyt, świetnie
🆓	przycisk FREE, znak FREE, znak braku opłaty
ℹ️	i, informacja, informacje, punkt informacyjny, źródło informacji
🆔	ID, identyfikator, przycisk ID, znak ID
Ⓜ️	koło z literą M, kółko, m, metro
🆕	NEW, nowość, nowy, przycisk NEW
🆖	NG, niedobrze, przycisk NG, źle
🅾️	0, grupa 0, grupa krwi 0, krew
🆗	dobrze, przycisk OK, w porządku, zgoda
🅿️	parking, postój
🆘	na pomoc, przycisk SOS, ratunek, ratunku
🆙	do góry, przycisk UP!, znak UP!
🆚	VS, kontra, przycisk VS, versus
🈁	ideogram, japoński, japoński przycisk „tutaj”, koko
🈂️	ideogram, japoński, sa, sa w języku katakana
🈷	ideogram, ideogram księżyca, japoński, księżyc
🈶	ideogram, istnienie, japoński, japoński przycisk „płatne”
🈯	ideogram, japoński, japoński przycisk „zarezerwowane”, palec
🉐	ideogram, japoński, japoński przycisk „okazja”, korzyść, przewaga
🈹	ideogram, japoński, japoński przycisk „rabat”, podział
🈚	ideogram, japoński, japoński przycisk „bezpłatne”, negacja
🈲	ideogram, japoński, japoński przycisk „zabronione”, zakaz
🉑	akceptacja, chiński, ideogram, japoński przycisk „dozwolone”
🈸	ideogram, japoński, japoński przycisk „wniosek”, zastosowanie
🈴	ideogram, japoński, japoński przycisk „ocena pozytywna”, razem
🈳	ideogram, japoński, japoński przycisk „wolne miejsce”, pusty
㊗️	gratulacje, ideogram, japoński, japoński przycisk „gratulacje”
㊙️	ideogram, japoński, japoński przycisk „tajemnica”, tajemnica
🈺	działa, ideogram, japoński, japoński przycisk „czynne”
🈵	ideogram, japoński, japoński przycisk „brak wolnych miejsc”, wypełnienie
🔴	czerwone, czerwone koło, figura geometryczna, koło, kółko
🟠	koło, kółko, pomarańczowe, pomarańczowe koło
🟡	koło, kółko, żółte, żółte koło
🟢	koło, kółko, zielone, zielone koło
🔵	figura geometryczna, koło, kółko, niebieskie, niebieskie koło
🟣	fioletowe, fioletowe koło, koło, kółko
🟤	brązowe, brązowe koło, koło, kółko
⚫️	czarne, czarne koło, figura geometryczna, koło, kółko
⚪️	białe, białe koło, figura geometryczna, koło, kółko
🟥	czerwony, czerwony kwadrat, kwadrat, kwadratowy
🟧	kwadrat, kwadratowy, pomarańczowy, pomarańczowy kwadrat
🟨	kwadrat, kwadratowy, żółty, żółty kwadrat
🟩	kwadrat, kwadratowy, zielony, zielony kwadrat
🟦	kwadrat, kwadratowy, niebieski, niebieski kwadrat
🟪	fioletowy, fioletowy kwadrat, kwadrat, kwadratowy
🟫	brązowy, brązowy kwadrat, kwadrat, kwadratowy
⬛️	czarny, duży, duży czarny kwadrat, figura geometryczna, kwadrat, średni
⬜️	biały, duży, duży biały kwadrat, figura geometryczna, kwadrat
◼️	czarny, duży, figura geometryczna, kwadrat, średni, średni czarny kwadrat
◻️	biały, duży, figura geometryczna, kwadrat, średni, średni biały kwadrat
◾️	czarny, figura geometryczna, kwadrat, mały, mały/średni czarny kwadrat
◽️	biały, figura geometryczna, kwadracik, kwadrat, mały/średni biały kwadrat
▪️	czarny, figura geometryczna, kwadracik, kwadrat, mały czarny kwadrat
▫️	biały, figura geometryczna, kwadracik, kwadrat, mały biały kwadrat
🔶	duży, duży pomarańczowy romb, figura geometryczna, kształt, pomarańczowy, romb
🔷	duży, duży niebieski romb, figura geometryczna, kształt, niebieski, romb
🔸	figura geometryczna, kształt, mały, mały pomarańczowy romb, pomarańczowy, romb
🔹	figura geometryczna, kształt, mały, mały niebieski romb, niebieski, romb
🔺	czerwony, czerwony trójkąt skierowany w górę, do góry, figura geometryczna, trójkąt, w górę, wierzchołkiem
🔻	czerwony, czerwony trójkąt skierowany w dół, figura geometryczna, na dół, trójkąt, w dół, wierzchołkiem
💠	klejnot, romb, romb z kropką
🔘	figura geometryczna, kółko, przycisk radiowy, przycisk wyboru opcji
🔳	biały, biały kwadratowy przycisk, czarny, figura geometryczna, kwadrat, obramowanie
🔲	biały, czarny, czarny kwadratowy przycisk, figura geometryczna, kwadrat, obramowanie
🏁	flaga w kratkę, flaga w szachownicę, wyścigi
🚩	chorągiewka, czerwona flaga, flaga, flaga trójkątna, słupek
🎌	japońskie, skrzyżowane, skrzyżowane flagi, uroczystość
🏴	czarna flaga, flaga, na wietrze, żałoba
🏳️	biała flaga, flaga, kapitulacja, na wietrze, poddaję się, powiewająca biała flaga
🏳‍🌈	flaga, tęcza, tęczowa flaga
🏴‍☠	Jolly Roger, czaszka i kości, piraci, piracka flaga, pirat, skarb
🇦🇨	flaga, flaga: Wyspa Wniebowstąpienia
🇦🇩	flaga, flaga: Andora
