😀	irve, laia naeratusega nägu, naeratus, nägu
🌥️	ilm, pilv, päike, päike suure pilve taga
🌦️	ilm, pilv, päike, päike vihmapilve taga, vihm
🌧️	ilm, pilv, vihm, vihmapilv
🌨️	ilm, külm, lumepilv, lumi, pilv
🌩️	ilm, pilv, välk, äike, äikesepilv
🌪️	ilm, keeris, keeristorm, tornaado
🌫️	ilm, pilv, udu
🌬️	ilm, nägu, näoga kuu, tuul
🌀	ilm, orkaan, taifuun, tornaado, tsüklon
🌈	ilm, vihm, vikerkaar
🌂	ilm, riided, suletud vihmavari, vihm, vihmavari
☂️	ilm, riided, vihm, vihmavari
☔️	ilm, piiskadega vihmavari, piist, riided, vihm, vihmavari
⛱️	ilm, päike, vihm, vihmavari, vihmavari maas
⚡️	elekter, kõrgepinge, oht, pinge, välk, šokk
❄️	ilm, külm, lumehelves, lumi
☃️	ilm, külm, lumememm, lumi
⛄️	ilm, külm, lumememm, lumeta lumememm, lumi
☄️	komeet, kosmos
🔥	leek, tuli
💧	higi, ilm, koomiks, külm, piisk
🌊	ilm, ookean, veelaine, vesi
🎃	halloween, kõrvits, kõrvitsalatern, latern
🎄	jõulud, jõulupuu, kuusk, pühad
🎆	ilutulestik, tähistamine
🎇	ilutulestik, säraküünal
🧨	Ilutulestikurakett, dünamiit, ilutulestik, lõhkeaine
✨	säde, sädemed, sära, täht
🎈	tähistamine, õhupall
🎉	pidu, pidupäev, sünnipäev, üllatus
🎊	konfetid, pall, pidu
🎋	pidu, puu, tanabata soovipuu
🎍	bambus, mänd, puu, taim, väravamänd
🎎	Jaapani nukud, festival, nukk
🎏	kala, kalakujuline vimpel, lipp, vimpel
🎐	kell, tuul, tuulekell
🎑	festival, kuu, kuutseremoonia, tseremoonia
🧧	edu, hóngbāo, kingitus, punane ümbrik, raha, õnn
🎀	lint, lips
🎁	karp, kingipakk, kink, pakitud
🎗️	kollane, kollane lint, lint
🎟️	pilet, piletid, sissepääs
🎫	pilet, pääse
🎖️	medal, sõjamedal, sõjavägi
🏆️	auhind, karikas
🏅	medal, sport
🥇	esimene, kuld, kuldmedal, medal
🥈	hõbe, hõbemedal, medal, teine
🥉	kolmas, medal, pronks, pronksmedal
⚽️	jalgpall, pall
⚾️	pall, pesapall
🥎	kindad, pall, pehmepall, vise
🏀	korvpall, pall
🏐	mäng, pall, võrkpall
🏈	Ameerika jalgpall, ameerika, jalgpall, pall
🏉	jalgpall, pall, ragbi, ragbipall
🎾	pall, reket, tennis, tennisepall
🥏	taldrikulennutamine, visketaldrik
🎳	keegel, kurikas, kuul, mäng
🏏	kriket, kurikas, mäng, pall
🏑	maahoki, maahokikepp, mäng, pall, väljak
🏒	jää, jäähoki, jäähokikepp, jäähokikepp ja litter, litter, mäng
🥍	kahvpall, kahvpallikepp, kepp, pall, värav
🏓	lauatennis, mäng, pall, pingpong, reket
🏸	mäng, reket, sulgpall
🥊	kinnas, poks, poksikinnas, sport
🥋	džuudo, karate, riietus, võitluskunstid, võitluskunstide riietus
🥅	sport, värav, väravavõrk, võrk
⛳️	auk, golf, golfilipp
⛸️	jää, uisk
🎣	kala, õng
🤿	akvalang, snorgeldamine, sukeldumine, sukeldumismask
🎽	jooks, jooksusärk, särk
🎿	lumi, suusad, suusk
🛷	kelk, regi, saan
🥌	jääkeegli kivi, kivi, mäng
🎯	noolemäng, sihtmärk, tabamus, täistabamus
🪀	edasi-tagasi, jojo, keerlemine, ketas, mänguasi
🪁	lennutamine, lohe, tuul, tuulelohe
🎱	8, kuul, mäng, piljard, piljardikuul
🔮	ennustamine, kristallkuul, muinasjutt, tööriist
🧿	Nazari amulett, Nazari silm, amulett, helmes, kuri silm, talisman
🎮️	mäng, pult, videomäng
🕹️	juhtpult, mäng, pult
🎰	automaat, mäng, mänguautomaat
🎲	mäng, täring
🧩	pusle, pusletükk, tükk, ühendamine
🧸	lelu, mänguasi, mängukaru, pehme, plüüs
♠️	kaart, mast, mäng, poti
♥️	kaart, mast, mäng, ärtu
♦️	kaart, mast, mäng, ruutu
♣️	kaart, mast, mäng, risti
♟️	ettur, kõrvalejäetav, male, tüssamine
🃏	jokker, kaart, mäng
🀄️	mahjong, mahjongi punane draakon, mäng, punane
🎴	kaart, lill, mäng, mängukaardid
🎭️	kunst, lava, lavakunst, mask, teater
🖼️	kunst, maal, muuseum, pilt, raamitud pilt
🎨	kunst, kunstniku palett, maal, muuseum, palett
🧵	niidirull, niit, nõel, õmblemine
🧶	heegeldamine, kera, kudumine, lõng, lõngakera
👓️	mood, prillid, silm
🕶️	prillid, päikeseprillid, silm, tume
🥽	kaitseprillid, keevitamine, silmakaitse, ujumine
🥼	arst, katse, laborant, laborikittel, teadlane
🦺	hädaolukord, ohutus, ohutusvest, vest
👔	lips, riided
👕	T-särk, riided, särk, t-särk
👖	püksid, riided, teksad
🧣	kael, sall
🧤	kindad, käsi
🧥	jakk, mantel
🧦	sokid, sukk
👗	kleit, riided
👘	kimono, riided
🥻	India, kleit, rõivas, sari
🩱	trikoo, ujumiskostüüm, ujumistrikoo
🩲	aluspesu, ujumiskostüüm, ujumispüksid, ujumisriie
🩳	aluspesu, lühikesed püksid, ujumisriie, šortsid
👙	bikiinid, riided, ujumine
👚	naine, naisteriided, riided
👛	kott, münt, rahakott, ridikül
👜	kott, käekott, riided
👝	kott, riided
🛍️	hotell, kott, ostud, ostukotid
🎒	kool, kott, ranits
👞	king, mees, meesteking, riided
👟	jooksuking, king, riided, sport, toss
🥾	matk, matkaja, matkamine, matkasaabas, saabas, seljakotimatk
🥿	baleriina, madal king, paelteta king, sussking
👠	king, konts, kõrge kontsaga king, naine, riided
👡	king, naine, naistesandaal, riided, sandaal
🩰	balletikingad, ballett, tants
👢	king, naine, naistesaabas, riided, saabas
👑	kroon, kuninganna, kuningas, riided
👒	kübar, müts, naine, naistekübar, riided
🎩	kübar, müts, riided, torukübar
🎓️	koolilõpumüts, lõpetamine, müts, riided
🧢	nokkmüts, pesapallimüts
⛑️	abi, kiirabi, kiiver, müts, nägu, rist, valge ristiga kiiver
📿	helmed, kaelakee, palvehelmed, palvetamine, riided, usk
💄	huulepulk, kosmeetika, meik
💍	romantika, sõrmus, teemant
💎	juveel, kalliskivi, romantika, teemant
🔇	heli, kõlar, vaigistatud kõlar, vaikne
🔈️	heli, vaikse heliga kõlar
🔉	heli, kõlar, poolvalju heliga kõlar, vaikne
🔊	heli, kõlar, vali, valju heliga kõlar
📢	avalik, kõne, vali, valjuhääldi
📣	kõne, megafon
📯	post, postisarv, sarv
🔔	kell, kelluke
🔕	keelatud, kelluke, kelluke keelumärgiga, vaigistatud kelluke, vaigistus, vaikne, vaikus
🎼	muusika, noodijoonestik, noot
🎵	muusika, noot
🎶	muusika, noodid, noot
🎙️	mikrofon, muusika, stuudio, stuudiomikrofon
🎚️	liugur, muusika, tase
🎛️	heli, juhtnupud, muusika, nupud
🎤	karaoke, mikrofon
🎧️	kõrvaklapid
📻️	raadio
🎷	muusika, pill, saksofon
🎸	kitarr, muusika, pill
🎹	klahvpill, klaver, muusika, pill
🎺	muusika, pill, trompet
🎻	muusika, pill, viiul
🪕	bandžo, keelpill, muusika
🥁	muusika, trumm, trummipulgad
📱	mobiil, mobiiltelefon, telefon
📲	kõne, mobiil, nool, noolega mobiiltelefon, telefon
☎️	telefon
📞	telefon, telefonitoru, toru
📟️	peiler, piipar
📠	faks, faksimasin, masin
🔋	aku, patarei
🔌	elekter, elektripistik, pistik
💻️	arvuti, sülearvuti
🖥️	arvuti, lauaarvuti
🖨️	arvuti, printer
⌨️	arvuti, klaviatuur
🖱️	arvuti, arvutihiir, hiir, nupp
🖲️	arvuti, juhtkuul, kuul
💽	arvuti, arvutiketas, ketas, optiline
💾	arvuti, diskett, ketas
💿️	CD, DVD, arvuti, ketas, optiline, optiline ketas
📀	DVD, arvuti, blu-ray, ketas, optiline
🧮	arvelaud, arvutamine
🎥	film, filmikaamera, kaamera, video
🎞️	film, filmikaadrid, kaadrid, video
📽️	film, filmiprojektor, kino, projektor, video
🎬️	film, klapptahvel, video
📺️	teler, tv, video
📷️	kaamera, video
📸	foto, kaamera, pildistamine, välguga kaamera, välk
📹️	kaamera, video, videokaamera
📼	kassett, video, videokassett
🔍	otsi, suurendusklaas, tööriist, vasakule kallutatud luup
🔎	otsi, paremale kallutatud luup, suurendusklaas, tööriist
🕯️	küünal, valgus
💡	elekter, idee, lamp, pirn, valgus
🔦	elekter, taskulamp, tööriist, valgus
🏮	lamp, latern, punane, punane paberlatern, valgus
🪔	diya, diya-lamp, lamp, õli
📔	dekoratiivse kaanega märkmik, kaaned, märkmik, raamat
📕	raamat, suletud, suletud raamat
📖	avatud, avatud raamat, raamat
📗	raamat, roheline, roheline raamat
📘	raamat, sinine, sinine raamat
📙	oranž, oranž raamat, raamat
📚️	raamat, raamatud
📓	päevik, raamat
📒	arve, arveraamat, raamat
📃	dokument, kaardunud paberileht, leht
📜	käsikiri, paber
📄	dokument, leht, paberilehe eestvaade
📰	ajaleht, uudised
🗞	ajaleht, rull, rullikeeratud ajaleht, uudised
📑	järjehoidja, järjehoidjad, marker, märgis
🔖	järjehoidja
🏷️	silt
💰️	dollar, kott, raha, rahakott, rahapaun
💴	jeen, pank, raha, rahatäht, valuuta
💵	dollar, pank, raha, rahatäht, valuuta
💶	euro, pank, raha, rahatäht, valuuta
💷	nael, naelsterling, pank, rahatäht, valuuta
💸	dollar, pank, raha, tiibadega raha, tiivad
💳️	kaart, krediit, krediitkaart, pank, raha
🧾	arvepidamine, kviitung, raamatupidamine, tõend
💹	graafik, jeen, kasv, turg, tõusev graafik jeenisümboliga, valuuta
💱	pank, raha, vahetus, valuuta, valuutavahetus
💲	dollar, raha, suur dollarimärk, valuuta
✉️	e-post, kiri, post, ümbrik
📧	kiri, meil, meilisõnum, ümbrik
📨	e-post, kiri, meil, sissetulev ümbrik, ümbrik
📩	e-kiri, nool, noolega ümbrik, saadetud, ümbrik
📤️	alus, kast, kiri, post, väljaminev post
📥️	alus, kast, kiri, post, sissetulev post
📦️	kast, pakk
📫️	postkast, suletud, suletud postkast tõstetud lipuga
📪️	postkast, suletud, suletud postkast langetatud lipuga
📬️	avatud, avatud postkast tõstetud lipuga, postkast
📭️	avatud, avatud postkast langetatud lipuga, postkast
📮	post, postkast
🗳️	hääletus, hääletuskast, kast
✏️	pliiats
✒️	must sulepea, pastakas, sulepea
🖋️	pastakas, sulepea
🖊️	pastapliiats, pliiats
🖌️	pintsel, värvimine
🖍️	kriit
📝	memo, märge, pliiats
💼	kohver, portfell
📁	dokument, fail, kaust
📂	avatud, avatud kaust, dokument, fail, kaust
🗂️	kaart, register
📅	kalender, kuupäev
📆	kalender, kuupäev, rebitav kalender
🗒️	spiraal, spiraalmärkmik
🗓️	kalender, spiraal, spiraalkalender
📇	kaart, kataloog, register
📈	graafik, kasv, tendents, tõusev graafik, üles
📉	alla, graafik, langev graafik, langus, tendents
📊	diagramm, graafik, tulp, tulpdiagramm
📋️	alus, kirjutamisalus, leht, paber
📌	nõel, nööpnõel
📍	nõel, nööpnõel, ümara peaga nööpnõel
📎	kirjaklamber, klamber
🖇️	kirjaklamber, klamber, ühendatud kirjaklambrid
📏	sirge, sirge joonlaud
📐	joonlaud, kolmnurk, kolmnurkne joonlaud
✂️	käärid, tööriist
🗃️	dokumendikast, dokument, kast, register
🗄️	dokumendikapp, dokument, kapp, register
🗑️	prügi, prügikorv
🔒️	lukk, lukus, suletud
🔓️	avatud, avatud lukk, lukk
🔏	lukk, lukk ja pastakas, lukk ja sulepea, privaatsus, sulepea, tint
🔐	lukk, lukus, suletud, suletud lukk võtmega, võti
🔑	lukk, parool, võti
🗝️	lukk, vana, vana võti, võti
🔨	haamer, tööriist
🪓	kirves, lõhkumine, puud, raiumine
⛏️	kirka, tööriist
⚒️	haamer, haamer ja kirka, kirka, tööriist
🛠️	haamer, haamer ja mutrivõti, mutrivõti, tööriist
🗡️	nuga, pistoda, relv
⚔️	mõõgad, relv, ristatud mõõgad, risti
🔫	püstol, relv, revolver, tööriist
🏹	ambur, nool, relv, vibu, vibu ja nool
🛡️	kilp, relv
🔧	mutrivõti, tööriist
🔩	mutter, polt, polt ja mutter, tööriist
⚙️	hammasratas, tööriist
🗜️	kruustangid, tööriist
⚖️	kaalud, kaalukausid, sodiaak, tööriist
🦯	kohalejõudmine, ligipääs, pime, valge kepp
🔗	lüli
⛓️	ahel, ahelad, kett
🧰	kast, laegas, tööriistad, tööriistakast
🧲	atraktsioon, hobuseraud, magnet
⚗️	destilleerimisnõu, keemia, tööriist
🧪	katse, katseklaas, keemia, keemik, labor, teadus
🧫	Petri tass, bakterid, bioloog, bioloogia, kultuur, labor
🧬	DNA, bioloog, elu, evolutsioon, geen, geneetika
🔬	mikroskoop, tööriist
🔭	teleskoop, tööriist
📡	antenn, satelliit, satelliitantenn, taldrik
💉	arst, haigus, nõel, ravim, süstal
🩸	meditsiin, menstruatsioon, veredoonorlus, veretilk
💊	arst, haige, ravim, tablett
🩹	meditsiin, plaaster
🩺	arst, kuuldetoru, meditsiin, stetoskoop, süda
🚪	uks
🛏️	hotell, uni, voodi
🛋️	diivan, diivan ja lamp, hotell, lamp
🪑	iste, istumine, tool
🚽	WC-pott, tualett, wc
🚿	dušš, vesi
🛁	vann
🪒	habe, habemenuga, raseerimine, terav
🧴	emulsioon, emulsioonipudel, niisutav kreem, päevituskreem, šampoon
🧷	haaknõel, mähe, punkrokk
🧹	luud, nõid, puhastamine, pühkimine
🧺	korv, pesu, piknik, taluelu
🧻	paberirull, paberkäterätid, tualettpaber
🧼	pesemine, puhastamine, seebialus, seebivaht, seep, tükiseep
🧽	imav, pesemine, pesukäsn, poorne
🧯	kustutamine, summutamine, tulekustuti, tuli
🛒	käru, ostma, ostukäru, poodlemine
🚬	sigaret, suitsetama
⚰️	kirst, surm
⚱️	matus, surm, tuhaurn, urn
🗿	kuju, moai, nägu
🏧	pangaautomaat, sularaha, teller
🚮	praht, prügikast, prügikasti silt
🚰	joodav, joogivesi, vesi
♿️	juurdepääs, ratastool
🚹️	mees, meeste-WC, tualett, wc
🚺️	naine, naiste-WC, tualett, wc
🚻	tualett, wc
🚼️	beebi, beebi sümbol, imik, mähe
🚾	WC, tualett, vesi, wc
🛂	kontroll, pass, passikontroll
🛃	toll
🛄	kättesaamine, pagas, pagasi kättesaamine
🛅	hoiukapid, kapp, pagas
⚠️	ettevaatust, hoiatus
🚸	jalakäija, laps, lapsed teel, liiklus, tänav
⛔️	keelatud, liiklus, sisenemine, sisenemine keelatud
🚫	keelatud, sisenemine
🚳	jalgratas, jalgrattad keelatud, keelatud, sõiduk
🚭️	keelatud, suitsetamine, suitsetamine keelatud
🚯	keelatud, risustamine, risustamine keelatud
🚱	joodav, joomiseks kõlbmatu vesi, keelatud, vesi
🚷	jalakäija, jalakäijad keelatud, keelatud
📵	ei, keelatud, mobiil, telefon, telefonid on keelatud
🔞	18, alaealine, alla 18-aastastele keelatud, kaheksateist, keelatud, vanusepiirang
☢️	oht, radioaktiivne
☣️	bioloogiline, bioloogiline oht, oht
⬆️	nool, nool üles, põhi, suund
↗️	kirre, nool, nool üles paremale, suund
➡️	ida, nool, nool paremale, suund
↘️	kagu, nool, nool alla paremale, suund
⬇️	lõuna, nool, nool alla, suund
↙️	edel, nool, nool alla vasakule, suund
⬅️	lääs, nool, nool vasakule, suund
↖️	loe, nool, nool üles vasakule, suund
↕️	nool, nool üles-alla
↔️	nool, nool paremale-vasakule
↩️	kaardus nool vasakule, nool, vasak
↪️	kaardus nool paremale, nool, parem
⤴️	kaardus nool üles, nool, üles
⤵️	alla, kaardus nool alla, nool
🔃	laadimine, nool, päripäeva, vertikaalsed nooled päripäeva
🔄	nool, nooled vastupäeva, vastupäeva
🔙	nool, nool BACK, tagasi
🔚	lõpp, nool, nool END
🔛	märk, nool, nool ON!
🔜	nool, nool SOON, varsti
🔝	nool, nool TOP, üles
🛐	palvetamine, pühakoda, usk
⚛️	aatom, aatomi sümbol, ateist
🕉️	hindu, hinduism, usk
✡️	Taaveti täht, judaism, juut, taavet, täht, usk
☸️	budism, dharma, dharma ratas, ratas, usk
☯️	taoism, usk, yang, yin, yin-yang
✝️	kristlus, ladina rist, rist, usk
☦️	kristlus, rist, usk, õigeusu rist
☪️	islam, moslem, täht ja kuusirp, usk
☮️	rahu, rahu sümbol
🕎	küünlajalg, menoraa, usk
🔯	punktiga kuusnurkne täht, täht, õnn
♈️	Jäär, sodiaak
♉️	Sõnn, sodiaak
♊️	Kaksikud, sodiaak
♋️	Vähk, sodiaak
♌️	Lõvi, sodiaak
♍️	Neitsi, sodiaak
♎️	Kaalud, sodiaak
♏️	Skorpion, sodiaak
♐️	Ambur, sodiaak
♑️	Kaljukits, sodiaak
♒️	Veevalaja, sodiaak
♓️	Kalad, sodiaak
⛎	Maokandja, sodiaak
🔀	juhuslik, juhusliku järjekorra nupp, nool, risti
🔁	kordamisnupp, kordus, nool, päripäeva
🔂	kordus, nool, päripäeva, ühe korduse nupp
▶	esitamine, esitusnupp, kolmnurk, nool
⏩	edasi, edasikerimisnupp, kerimine, nool, topelt
⏭	järgmine, järgmise loo nupp, kolmnurk, lugu, nool
⏯	esitamine, esitus- ja pausinupp, kolmnurk, nool, paus
◀	kolmnurk, nool, tagasi, tagurpidi esitamise nupp
⏪	kerimine, kolmnurk, tagasi, tagasikerimise nupp, topelt
⏮	eelmine, eelmise loo nupp, kolmnurk, lugu, nool, stseen
🔼	nool, nupp, üles, ülesnupp
⏫	kiirkerimine üles, nool, topelt
🔽	alla, allanupp, nool, nupp
⏬	alla, kiirkerimine alla, nool, topelt
⏸️	paus, pausinupp, topelt, vertikaalne
⏹️	peatamisnupp, ruut, stopp
⏺️	ring, salvestamine, salvestusnupp
⏏️	nupp, välja, väljutamisnupp
🎦	film, kaamera, kino
🔅	eredus, hämar, tuhm, tuhmistamisnupp
🔆	ere, eredus, ereduse nupp
📶	antenn, levi, mobiil, signaal, telefon
📳	mobiil, režiim, telefon, värin, värinarežiim
📴	mobiil, telefon, väljalülitatud mobiiltelefon, väljas
♀️	naine, naisesümbol, sümbol
♂️	mees, mehesümbol, sümbol
⚕️	Asklepios, meditsiin, meditsiinisümbol
♾️	igavesti, kõikehaarav, lõpmatu, lõpmatus
♻️	taaskasutus, taaskasutuse sümbol
⚜	Bourbonide liilia, fleur-de-lis, prantsuse liilia
🔱	ankur, embleem, kolmhargi sümbol, kolmhark, laev
📛	märk, nimesilt, nimi
🔰	algaja, algaja sümbol, kollane, leht, roheline
⭕️	o, rõngas, suur ringjoon
✅	märge, suur valge märge
☑️	märge, märgitud ruut
✔️	märge, suur märge
✖️	korrutamine, suur korrutusmärk, x
❌	ei, korrutamine, korrutusmärk, x
❎	korrutusmärgiga nupp, märk, ruut, x
➕	matemaatika, pluss, suur plussmärk
➖	matemaatika, miinus, suur miinusmärk
➗	jagamine, matemaatika, suur jagamismärk
➰	lokk, silmus
➿	silmus, topelt, topeltsilmus
〽️	märk, osa, osa vaheldumise märk
✳️	kaheksa tipuga tärn, tärn
✴️	kaheksa tipuga täht, täht
❇️	sädelus
‼️	hüüumärk, topelthüüumärk
⁉️	hüüumärk, küsimärgiga hüüumärk, küsimärk
❓️	kirjavahemärk, küsimus, küsimärk
❔	kirjavahemärk, küsimus, küsimärk, valge küsimärk
❕	hüüumärk, valge hüüumärk
❗️	hüüumärk, kirjavahemärk
〰️	kirjavahemärk, kriips, laineline, laineline kriips
©️	autoriõigus
®️	registreeritud
™️	kaubamärk, märk
#⃣	klahv, klahv: #
*⃣	klahv, klahv: *
0⃣	klahv, klahv: 0
1⃣	klahv, klahv: 1
2⃣	klahv, klahv: 2
3⃣	klahv, klahv: 3
4⃣	klahv, klahv: 4
5⃣	klahv, klahv: 5
6⃣	klahv, klahv: 6
7⃣	klahv, klahv: 7
8⃣	klahv, klahv: 8
9⃣	klahv, klahv: 9
🔟	klahv, klahv: 10
🔠	abcd, ladina, ladina suurtähed, suurtähed, tähed
🔡	abcd, ladina, ladina väiketähed, tähed, väiketähed
🔢	1234, numbrid
🔣	sisestus, sümbolid
🔤	abc, ladina, ladina tähed, tähed, tähestik
🅰️	a, nupp A (veregrupp), veri
🆎	ab, nupp AB (veregrupp), veri
🅱️	b, nupp B (veregrupp), veri
🆑	cl, nupp CL
🆒	lahe, nupp COOL
🆓	nupp FREE, tasuta
ℹ️	i, info, teabeallikas, teave
🆔	id, identiteet, nupp ID
Ⓜ️	M ringis, m, ring
🆕	nupp NEW, uus
🆖	ng, nupp NG
🅾️	nupp 0 (veregrupp), o, punane, veri
🆗	nupp OK, ok
🅿️	nupp P, parkimine, parkla
🆘	abi, appi, nupp SOS, sos
🆙	märk, nupp UP!, üles
🆚	nupp VS, versus, vs
🈁	"siin", jaapani keel, jaapani nupp "siin", katakana, ココ
🈂️	"teenustasu", jaapani keel, jaapani nupp "teenustasu", katakana, サ
🈷	"kuutasu", ideogramm, jaapani keel, jaapani nupp "kuutasu", 月
🈶	"pole tasuta", ideogramm, jaapani keel, jaapani nupp "pole tasuta", 有
🈯	"reserveeritud", ideogramm, jaapani keel, jaapani nupp "reserveeritud", 指
🉐	"soodne", ideogramm, jaapani keel, jaapani nupp "soodne", 得
🈹	"allahindlus", ideogramm, jaapani keel, jaapani nupp "allahindlus", 割
🈚	"tasuta", ideogramm, jaapani keel, jaapani nupp "tasuta", 無
🈲	"keelatud", ideogramm, jaapani keel, jaapani nupp "keelatud", 禁
🉑	"vastuvõetav", ideogramm, jaapani keel, jaapani nupp "vastuvõetav", 可
🈸	"rakendus", ideogramm, jaapani keel, jaapani nupp "rakendus", 申
🈴	"sooritatud", ideogramm, jaapani keel, jaapani nupp "sooritatud", 合
🈳	"vaba", ideogramm, jaapani keel, jaapani nupp "vaba", 空
㊗️	"õnnitlused", ideogramm, jaapani keel, jaapani nupp "õnnitlused", 祝
㊙️	"saladus", ideogramm, jaapani keel, jaapani nupp "saladus", 秘
🈺	"avatud", ideogramm, jaapani keel, jaapani nupp "avatud", 営
🈵	"pole vaba", ideogramm, jaapani keel, jaapani nupp "pole vaba", 満
🔴	geomeetria, punane, punane ring, ring
🟠	kera, oranž, oranž ring, ring
🟡	kera, kollane, kollane ring, ring
