😀	mặt, mặt cười toét, toe toét
🚐	xe buýt, xe buýt nhỏ
🚑️	xe cộ, xe cứu thương
🚒	lửa, xe cứu hỏa, xe tải, động cơ
🚓	cảnh sát, tuần tra, xe cảnh sát, xe hơi
🚔️	cảnh sát, xe cảnh sát đang tới, xe hơi, đang tới
🚕	taxi, xe cộ
🚖	taxi đang tới, xe cộ
🚗	xe cộ, ô tô
🚘️	xe hơi, ô tô, ô tô đang tới, đang tới
🚙	giải trí, tiện ích thể thao, xe thể thao đa dụng
🚚	giao hàng, xe tải, xe tải giao hàng
🚛	bán, xe tải, đầu kéo rơ-moóc
🚜	máy kéo, xe cộ
🏎️	xe, xe đua, đua xe
🏍️	xe máy, đua xe
🛵	mô tơ, xe tay ga
🦽	hỗ trợ tiếp cận, trợ năng, xe lăn tay
🦼	hỗ trợ tiếp cận, trợ năng, xe lăn tự động
🛺	tuk tuk, túc túc, xe lam
🚲️	xe cộ, xe đạp
🛴	xe hẩy, đẩy
🛹	ván, ván trượt
🚏	dừng lại, xe buýt, điểm dừng xe buýt
🛣️	đường, đường cao tốc
🛤️	tàu hỏa, đường sắt
🛢️	dầu, thùng, thùng dầu
⛽️	bơm, bơm nhiên liệu, khí, nhiên liệu, trạm
🚨	cảnh sát, quay vòng, xe hơi, ánh sáng, đèn hiệu, đèn xe cảnh sát
🚥	biển báo, giao thông, đèn, đèn giao thông ngang
🚦	biển báo, giao thông, đèn, đèn giao thông dọc
🛑	bát giác, dừng, ký hiệu, ký hiệu dừng
🚧	công trường, rào chắn
⚓️	dụng cụ, mỏ neo, tàu
⛵️	biển, du thuyền, khu nghỉ dưỡng, thuyền, thuyền buồm
🛶	thuyền, xuồng
🚤	thuyền, xuồng cao tốc
🛳️	hành khách, tàu chở khách, tàu thủy
⛴️	hành khách, phà, thuyền
🛥️	thuyền, thuyền máy
🚢	hành khách, thuyền, tàu thủy
✈️	máy bay, xe cộ
🛩️	máy bay, máy bay nhỏ, xe cộ
🛫	khởi hành, máy bay, máy bay khởi hành, tàu bay, điểm khởi hành, đăng ký
🛬	hạ cánh, máy bay, máy bay đến nơi, điểm đến, đến
🪂	dù, dù kéo, lượn, nhảy dù
💺	cái ghế
🚁	máy bay trực thăng, xe cộ
🚟	treo, đường sắt, đường sắt trên cao
🚠	cáp, cáp treo trên núi, núi, toa trần
🚡	cáp, cáp treo, toa trần, trên không, đường xe điện
🛰️	vũ trụ, vệ tinh
🚀	tên lửa, vũ trụ
🛸	UFO, đĩa bay
🛎️	chuông, chuông gọi phục vụ, khách sạn
🧳	du lịch, hành lý, đóng gói
⌛️	bộ định thời, cát, đồng hồ cát đã chảy hết
⏳️	bộ định thời, cát, đồng hồ cát, đồng hồ cát đang chảy
⌚️	đồng hồ, đồng hồ đeo tay
⏰	báo thức, đồng hồ, đồng hồ báo thức
⏱️	đồng hồ, đồng hồ bấm giờ
⏲️	đồng hồ, đồng hồ hẹn giờ
🕰️	đồng hồ, đồng hồ để bàn
🕛️	00, 12, 12:00, giờ, mười hai, mười hai giờ, đồng hồ
🕧	12, 12:30, ba mươi, mười hai, mười hai giờ ba mươi, mười hai giờ ba mươi phút, đồng hồ
🕐️	00, 1, 1:00, giờ, một, một giờ, đồng hồ
🕜	1, 1:30, ba mươi, một, một giờ ba mươi phút, đồng hồ
🕑️	00, 2, 2:00, giờ, hai giờ, đồng hồ
🕝	2, 2:30, ba mươi, hai, hai giờ ba mươi phút, đồng hồ
🕒️	00, 3, 3:00, ba, ba giờ, giờ, đồng hồ
🕞	3, 3:30, ba, ba giờ ba mươi phút, ba mươi, đồng hồ
🕓️	00, 4, 4:00, bốn, bốn giờ, giờ, đồng hồ
🕟	4, 4:30, ba mươi, bốn, bốn giờ ba mươi phút, đồng hồ
🕔️	5, 5:00, giờ, năm, năm giờ, đồng hồ
🕠	5, 5:30, ba mươi, năm, năm giờ ba mươi phút, đồng hồ
🕕️	6, 6:00, giờ, sáu, sáu giờ, đồng hồ
🕡	6, 6:30, ba mươi, sáu, sáu giờ ba mươi phút, đồng hồ
🕖️	7, 7:00, bảy, bảy giờ, giờ, đồng hồ
🕢	7, 7:30, ba mươi, bảy, bảy giờ ba mươi phút, đồng hồ
🕗️	8, 8:00, giờ, tám, tám giờ, đồng hồ
🕣	8, 8:30, ba mươi, tám, tám giờ ba mươi phút, đồng hồ
🕘️	9, 9:00, chín, chín giờ, giờ, đồng hồ
🕤	9, 9:30, ba mươi, chín, chính giờ ba mươi phút, đồng hồ
🕙️	10, 10:00, giờ, mười, mười giờ, đồng hồ
🕥	10, 10:30, ba mươi, mười, mười giờ ba mươi phút, đồng hồ
🕚️	11, 11:00, giờ, mười một, mười một giờ, đồng hồ
🕦	11, 11:30, ba mươi, mười một, mười một giờ ba mươi phút, đồng hồ
🌑	bóng tối, mặt trăng, trăng non
🌒	lưỡi liềm, mặt trăng, tròn dần, trăng lưỡi liềm đầu tháng
🌓	mặt trăng, phần tư, trăng thượng huyền
🌔	mặt trăng, tròn dần, trăng khuyết
🌕️	mặt trăng, tròn, trăng tròn
🌖	cuối tháng, mặt trăng, trăng khuyết, trăng khuyết cuối tháng
🌗	mặt trăng, phần tư, trăng hạ huyền
🌘	cuối tháng, lưỡi liềm, mặt trăng, trăng lưỡi liềm cuối tháng
🌙	lưỡi liềm, mặt trăng, trăng lưỡi liềm
🌚	mặt, mặt trăng, mặt trăng non
🌛	khuôn mặt, mặt trăng, phần tư, trăng thượng huyền hình mặt ngườ, trăng thượng huyền hình mặt người
🌜️	mặt, mặt trăng, phần tư, trăng hạ huyền hình mặt người
🌡️	nhiệt kế, thời tiết
☀️	mặt trời, nắng, sáng, tia
🌝	khuôn mặt trăng tròn, mặt, mặt trăng, sáng, tròn
🌞	mặt, mặt trời, mặt trời có hình mặt người, sáng
🪐	hành tính có vành đai bao quanh, sao thổ, thần nông, thổ tinh
⭐️	ngôi sao
🌟	chiếu sáng, lấp lánh, ngôi sao, ngôi sao lấp lánh, phát sáng
🌠	ngôi sao, phóng, rơi, sao băng
🌌	dải ngân hà, vũ trụ
☁️	thời tiết, đám mây
⛅️	mây, mặt trời, mặt trời sau đám mây
⛈️	mây, mưa, sấm, đám mây với tia chớp và mưa
🌤️	mây, mặt trời, mặt trời sau đám mây nhỏ
🌥️	mây, mặt trời, mặt trời sau đám mây lớn
🌦️	mây, mưa, mặt trời, mặt trời sau đám mây mưa
🌧️	mây, mây và mưa, mưa
🌨️	lạnh, mây, tuyết, đám mây với tuyết
🌩️	mây, sét, đám mây với tia chớp
🌪️	cơn lốc, lốc xoáy, mây
🌫️	mây, sương mù
🌬️	gió, khuôn mặt gió, mặt, thổi, đám mây
🌀	bão, choáng váng, hình lốc xoáy, xoáy
🌈	cầu vồng, mưa
🌂	chiếc ô, mưa, quần áo, ô đã đóng
☂️	cái ô, mưa, quần áo
☔️	chiếc ô, cái ô với những giọt nước mưa, mưa, quần áo, rơi
⛱️	chiếc ô, cái ô trên mặt đất, mưa, mặt trời
⚡️	cú đánh, nguy hiểm, sét, điện, điện cao thế
❄️	bông tuyết, lạnh, tuyết
☃️	lạnh, người tuyết, tuyết
⛄️	lạnh, người tuyết, người tuyết không có tuyết, tuyết
☄️	sao chổi, vũ trụ
🔥	dụng cụ, lửa, ngọn lửa
💧	giọt nước, hài hước, lạnh, mồ hôi, rơi
🌊	nước, sóng, sóng nước, đại dương
🎃	halloween, lễ kỷ niệm, lồng, lồng đèn bí ngô, đèn lồng, đèn lồng bí ngô
🎄	cây, cây thông noel, giáng sinh, lễ kỷ niệm
🎆	lễ kỷ niệm, pháo hoa
🎇	chói sáng, lễ kỷ niệm, pháo bông, pháo hoa
🧨	nổ, pháo, pháo hoa, thuốc nổ
✨	lấp lánh, ngôi sao, ánh lấp lánh
🎈	bóng bay, lễ kỷ niệm
🎉	buổi tiệc, lễ kỷ niệm, pháo bông sinh nhật, pháo giấy buổi tiệc
🎊	bóng hoa giấy, lễ kỷ niệm, quả bóng
🎋	biểu ngữ, cây, cây tanabata, kiểu nhật bản, lễ kỷ niệm
🎍	cây thông, cây tre, kiểu nhật bản, lễ kỷ niệm, trang trí cây thông
🎎	búp bê, búp bê Nhật Bản, kiểu nhật bản, lễ hội, lễ kỷ niệm
🎏	cá chép, cờ cá chép, cờ dải, lễ kỷ niệm
🎐	chuông, chuông gió, gió, kêu vang, lễ kỷ niệm
🎑	kỷ niệm, lễ kỷ niệm, lễ ngắm trăng, mặt trăng
🧧	bao lì xì, chúc may mắn, hồng bao, lì xì, quà tặng, tiền
🎀	lễ kỷ niệm, ruy băng
🎁	gói quà, hộp, lễ kỷ niệm, quà, quà tặng
🎗️	lễ kỷ niệm, lời nhắc, ruy băng, ruy băng nhắc nhở
🎟️	vào cửa, vé, vé vào cửa
🎫	vào cửa, vé
🎖️	huy chương, huân chương quân đội, lễ kỷ niệm, quân sự
🏆️	cúp, giải thưởng
🏅	huy chương, huy chương thể thao
🥇	huy chương, huy chương vàng, nhất, vàng
🥈	bạc, hai, huy chương, huy chương bạc
🥉	ba, huy chương, huy chương đồng, đồng
⚽️	bóng đá, quả bóng
⚾️	bóng chày, quả bóng
🥎	bao tay, bóng, bóng mềm, ném bóng dưới vai
🏀	bóng rổ, quả bóng, vòng
🏐	bóng chuyền, quả bóng, trò chơi
🏈	bóng bầu dục, bóng bầu dục Mỹ, người Mỹ, quả bóng
🏉	bóng bầu dục, bóng đá, quả bóng
🎾	cái vợt, quả bóng, quần vợt
🥏	ném đĩa, đĩa bay trò chơi
🎳	bowling, quả bóng, trò chơi
🏏	gậy đánh bóng, quả bóng, trò chơi, trò chơi cricket
🏑	cây gậy, khúc côn cầu trên cỏ, quả bóng, sân, trò chơi
🏒	băng, gậy, khúc côn cầu, khúc côn cầu trên băng, trận đấu
🥍	bóng, bóng vợt, gôn, gậy
🏓	bóng bàn, gậy, quả bóng, trò chơi, vợt đánh bóng
🏸	cầu lông, kỹ thuật ghi, trái cầu lông, trò chơi, vợt
🥊	găng tay, găng tay quyền anh, quyền anh
🥋	judo, karate, taekwondo, thể thao, võ thuật, đồng phục, đồng phục võ thuật
🥅	khung thành, lưới
⛳️	cờ trong lỗ, gôn, lỗ
⛸️	băng, giày trượt băng
🎣	cá, cần câu, cần câu cá
🤿	bình dưỡng khí, bình ôxy, lặn, mặt nạ lặn, ống thở
🎽	chạy bộ, khăn quàng vai, áo chạy bộ, áo sơ mi
🎿	trượt tuyết, tuyết, ván trượt tuyết
🛷	xe trượt tuyết, đi xe trượt tuyết
🥌	bi đá trên băng, trò chơi, đá
🎯	hồng tâm, mục tiêu, phi tiêu, trò chơi, trúng đích
🪀	dao động, yo-yo, đồ chơi
🪁	bay, bay lên, bay lượn, diều
🎱	8, bi-a 8 bóng, bida, quả bóng, trò chơi, tám
🔮	dụng cụ, giả tưởng, pha lê, quả bóng, quả cầu pha lê, truyện cổ tích, vận may
🧿	bùa, bùa may mắn nazar, hạt, mê hoặc, mắt ác, nhìn
🎮️	thiết bị điều khiển, trò chơi, trò chơi điện tử
🕹️	cần điều khiển, trò chơi, trò chơi điện tử
🎰	khe, máy giật xèng, trò chơi
🎲	con xúc xắc, trò chơi, trò xúc xắc
🧩	ghép hình, ghép vào nhau, mảnh, trò ghép hình, đầu mối
🧸	gấu bông, nhồi bông, vải lông, đồ chơi
♠️	bài, bộ bài bích, bộ bích, trò chơi
♥️	bài, bộ bài cơ, bộ cơ, trò chơi
♦️	bài, bộ bài rô, bộ rô, trò chơi
♣️	bài, bộ bài nhép, bộ nhép, trò chơi
♟️	bịp, có thể mở rộng, cờ, tốt
🃏	lá bài, quân phăng teo, trò chơi
🀄️	mạt chược, mạt chược rồng đỏ, trò chơi, đỏ
🎴	hoa, kiểu nhật bản, quân bài hình hoa, thiệp, trò chơi
🎭️	biểu diễn, mặt nạ, nghệ thuật, nghệ thuật biểu diễn, nhà hát
🖼️	bảo tàng, khung, nghệ thuật, tranh, tranh trong khung
🎨	bảng màu, bảo tàng, nghệ thuật, vẽ
🧵	kim, may, sợi chỉ, xâu, ổng chỉ
🧶	cuộn, sợi, đan, đan bằng kim móc
👓️	kính, kính mắt, mắt, quần áo, đeo kính
🕶️	bóng tối, kính mắt, kính râm, mắt, đeo kính
🥽	bơi, bảo vệ mắt, hàn, kính bảo hộ
🥼	bác sĩ, nhà khoa học, thí nghiệm, áo phòng thí nghiệm
🦺	an toàn, khẩn cấp, áo, áo bảo hộ
👔	cà vạt, quần áo
👕	quần áo, áo phông, áo sơ mi, áo thun
👖	quần, quần bò, quần dài, quần áo
🧣	cổ, khăn quàng
🧤	găng tay, tay
🧥	áo choàng, áo khoác
🧦	bít tất, tất, vớ
👗	quần áo, váy
👘	kimono, quần áo
🥻	quần áo, trang phục, váy, xari, đầm
🩱	bộ áo tắm, áo tắm một mảnh
🩲	bộ đồ bơi, bộ đồ tắm, một mảnh, quần lót
🩳	bộ đồ tắm, quần dài, quần lót, quần soóc
👙	bơi, quần áo, áo tắm hai mảnh
👚	nữ, quần áo, quần áo nữ
👛	quần áo, ví, đồng tiền
👜	quần áo, túi, túi xách, ví
👝	quần áo, túi, túi cắp nách, túi nhỏ
🛍️	khách sạn, mua sắm, túi, túi mua sắm
🎒	ba lô đi học, cặp, trường, túi
👞	giày, giày nam, quần áo, đàn ông
👟	giày, giày chạy, giày chạy bộ, giày đế mềm, quần áo, thể thao
🥾	cắm trại, du lịch bụi, giày leo núi, giày ống, đi bộ đường dài
🥿	giày búp bê, giày bệt, giày lười, giày đi trong nhà
👠	giày, giày cao gót, gót chân, phụ nữ, quần áo
👡	giày, phụ nữ, quần áo, xăng đan, xăng đan nữ
🩰	balê, giày múa balê, múa
👢	bốt, giày, giày bốt nữ, phụ nữ, quần áo
👑	nữ hoàng, quần áo, vua, vương miện
👒	cái mũ, mũ phụ nữ, phụ nữ, quần áo
🎩	cái mũ, mũ chóp cao, quần áo, đầu
🎓️	cái mũ, lễ kỷ niệm, mũ tốt nghiệp, quần áo, tốt nghiệp
🧢	mũ bóng chày, mũ lưỡi trai
⛑️	chữ thập, cái mũ, cứu, khuôn mặt, mũ bảo hiểm của lính cứu hộ, nón bảo hộ
📿	hạt, lời cầu nguyện, quần áo, tràng hạt, tôn giáo, vòng cổ
💄	mỹ phẩm, son môi, trang điểm
💍	kim cương, nhẫn
💎	kim cương, viên ngọc, đá quý, đồ nữ trang
🔇	cái loa, im lặng, không ồn ào, tắt loa, tắt tiếng
🔈️	nhẹ, âm lượng loa thấp
🔉	trung bình, âm lượng loa trung bình
🔊	lớn, âm lượng loa cao
📢	loa phát thanh, loa phóng thanh, lớn, địa chỉ công cộng
📣	cổ vũ, loa phóng thanh
📯	bưu chính, bưu điện, kèn, kèn bưu chính
🔔	cái chuông
🔕	chuông, chuông với dấu gạch chéo, cấm, im lặng, tắt tiếng
🎼	bản nhạc, khuông nhạc, nhạc
🎵	nhạc, nốt nhạc
🎶	các nốt nhạc, nhạc, nốt nhạc
🎙️	micrô, micrô phòng thu âm, nhạc, phòng thu
🎚️	mức, nhạc, thanh trượt, thanh trượt mức
🎛️	nhạc, núm, núm điều khiển, điều khiển
🎤	karaoke, micrô
🎧️	tai nghe
📻️	radio, video
🎷	kèn saxophone, nhạc, nhạc cụ
🎸	nhạc, nhạc cụ, đàn ghi-ta
🎹	bàn phím, nhạc, nhạc cụ, phím đàn, đàn piano
🎺	kèn trumpet, nhạc, nhạc cụ
🎻	nhạc, nhạc cụ, đàn violin
🪕	có dây, âm nhạc, đàn banjo
🥁	dùi trống, nhạc, trống
📱	di động, điện thoại, điện thoại di động
📲	di động, gọi, mũi tên, nhận, điện thoại, điện thoại di động có mũi tên
☎️	điện thoại, điện thoại bàn
📞	điện thoại, ống nghe, ống nghe điện thoại bàn
📟️	máy nhắn tin
📠	máy fax
🔋	pin
🔌	phích cắm điện, điện
💻️	cá nhân, máy tính, máy tính xách tay, pc
🖥️	máy tính, máy tính để bàn
🖨️	máy in, máy tính
⌨️	bàn phím, máy tính
🖱️	chuột máy tính, máy tính
🖲️	bi xoay, máy tính
💽	máy tính, quang học, đĩa, đĩa mini, đĩa máy tính
💾	máy tính, mềm, đĩa, đĩa mềm
💿️	cd, máy tính, quang, đĩa, đĩa quang
📀	chuẩn đĩa quang, dvd, máy tính, quang, đĩa
🧮	bàn tính, tính toán
🎥	máy quay phim, phim, rạp chiếu phim
🎞️	khung, khung hình phim, phim, rạp chiếu phim
📽️	máy chiếu, máy chiếu phim, phim, rạp chiếu phim, video
🎬️	bảng clapper, phim
📺️	tivi, tv, video
📷️	máy ảnh, video
📸	máy ảnh, máy ảnh có đèn flash, video, đèn flash
📹️	máy quay phim, máy quay video, video
📼	băng, băng video, vhs, video
🔍	dụng cụ, kính, kính phóng đại nghiêng sang trái, phóng đại, tìm kiếm
🔎	dụng cụ, kính, kính lúp nghiêng sang phải, kính phóng đại nghiêng sang phải, phóng đại, tìm kiếm
🕯️	nến, ánh sáng
💡	bóng đèn, hài hước, ánh sáng, ý tưởng, điện
🔦	dụng cụ, ánh sáng, điện, đèn pin
🏮	quán bar, đèn, đèn lồng, đèn lồng giấy màu đỏ, đỏ
🪔	diya, dầu, đèn, đèn diya
📔	bìa, sách, sổ ghi chép, sổ ghi chép có bìa trang trí, trang trí
📕	sách, sách đóng, đóng
📖	mở, sách, sách đang mở
📗	sách, sách màu lục, xanh lục
📘	sách, sách màu lam, xanh lam
📙	màu cam, sách, sách màu cam
📚️	sách
📓	sổ ghi chép
📒	sổ cái, sổ ghi chép
📃	quăn, trang, trang bị quăn, tài liệu
📜	cuộn giấy, cuộn sách, giấy
📄	trang, trang hướng lên trên, tài liệu
📰	báo, tạp chí
🗞	báo, cuộn, tạp chí, tờ báo được cuộn tròn
📑	dấu trang, tab, tab dấu trang, đánh dấu
